region,period,scen,rem
12,2090,SSP1,15.77809011
12,2095,SSP1,16.61503093
12,2100,SSP1,16.99709922
218,2015,SSP1,NA
218,2020,SSP1,3.641722153
218,2025,SSP1,4.165988394
218,2030,SSP1,4.731555413
218,2035,SSP1,5.372748323
218,2040,SSP1,6.169536886
218,2045,SSP1,6.865076797
218,2050,SSP1,7.539985326
218,2055,SSP1,8.303401916
218,2060,SSP1,9.049713041
218,2065,SSP1,9.761553202
218,2070,SSP1,10.68674309
218,2075,SSP1,11.68611752
218,2080,SSP1,12.08013348
218,2085,SSP1,12.94428022
218,2090,SSP1,13.96151149
218,2095,SSP1,13.70698899
218,2100,SSP1,13.78798656
818,2015,SSP1,NA
818,2020,SSP1,41.40363153
818,2025,SSP1,51.0967489
818,2030,SSP1,63.98115277
818,2035,SSP1,81.47586028
818,2040,SSP1,102.7017602
818,2045,SSP1,127.1352326
818,2050,SSP1,154.6689607
818,2055,SSP1,183.7103033
818,2060,SSP1,215.1679363
818,2065,SSP1,250.6489167
818,2070,SSP1,290.5973918
818,2075,SSP1,327.604174
818,2080,SSP1,364.247449
818,2085,SSP1,404.541213
818,2090,SSP1,434.0708399
818,2095,SSP1,462.5180654
818,2100,SSP1,497.1450687
232,2015,SSP1,NA
232,2020,SSP1,0
232,2025,SSP1,0
232,2030,SSP1,0
232,2035,SSP1,0
232,2040,SSP1,0
232,2045,SSP1,0
232,2050,SSP1,0
232,2055,SSP1,0
232,2060,SSP1,0
232,2065,SSP1,0
232,2070,SSP1,0
232,2075,SSP1,0
232,2080,SSP1,0
232,2085,SSP1,0
232,2090,SSP1,0
232,2095,SSP1,0
232,2100,SSP1,0
724,2015,SSP1,NA
724,2020,SSP1,-15.77121782
724,2025,SSP1,-17.92960257
724,2030,SSP1,-20.27668068
724,2035,SSP1,-23.54042318
724,2040,SSP1,-28.19069436
724,2045,SSP1,-32.60736608
724,2050,SSP1,-37.43267723
724,2055,SSP1,-43.18484246
724,2060,SSP1,-51.80379543
724,2065,SSP1,-60.77876951
724,2070,SSP1,-71.20458513
724,2075,SSP1,-84.92785993
724,2080,SSP1,-95.92532241
724,2085,SSP1,-107.1973351
724,2090,SSP1,-123.831584
724,2095,SSP1,-134.3699884
724,2100,SSP1,-144.2609293
233,2015,SSP1,NA
233,2020,SSP1,0.264941984
233,2025,SSP1,0.316410516
233,2030,SSP1,0.374659872
233,2035,SSP1,0.457753101
233,2040,SSP1,0.543180752
233,2045,SSP1,0.610313937
233,2050,SSP1,0.707974819
233,2055,SSP1,0.77213851
233,2060,SSP1,0.843276116
233,2065,SSP1,0.893258987
233,2070,SSP1,0.925156849
233,2075,SSP1,0.935999351
233,2080,SSP1,0.91979128
233,2085,SSP1,0.874431045
233,2090,SSP1,0.808113613
233,2095,SSP1,0.710810474
233,2100,SSP1,0.62789293
231,2015,SSP1,NA
231,2020,SSP1,1.405694632
231,2025,SSP1,1.645564937
231,2030,SSP1,1.920151084
231,2035,SSP1,2.197592819
231,2040,SSP1,2.377093496
231,2045,SSP1,2.29378329
231,2050,SSP1,1.680211415
231,2055,SSP1,0.291672603
231,2060,SSP1,-2.228825699
231,2065,SSP1,-6.38134557
231,2070,SSP1,-12.31347389
231,2075,SSP1,-20.5627793
231,2080,SSP1,-31.55288679
231,2085,SSP1,-47.4319392
231,2090,SSP1,-65.52883603
231,2095,SSP1,-87.58723655
231,2100,SSP1,-120.3520269
246,2015,SSP1,NA
246,2020,SSP1,-0.348667322
246,2025,SSP1,-0.384150463
246,2030,SSP1,-0.44081129
246,2035,SSP1,-0.50211799
246,2040,SSP1,-0.581457208
246,2045,SSP1,-0.657309584
246,2050,SSP1,-0.828238317
246,2055,SSP1,-0.983417738
246,2060,SSP1,-1.15314225
246,2065,SSP1,-1.45392475
246,2070,SSP1,-1.722526631
246,2075,SSP1,-1.998669473
246,2080,SSP1,-2.52009061
246,2085,SSP1,-2.997962822
246,2090,SSP1,-3.5115578
246,2095,SSP1,-4.279681104
246,2100,SSP1,-4.882619811
242,2015,SSP1,NA
242,2020,SSP1,0.084380157
242,2025,SSP1,0.093369722
242,2030,SSP1,0.100747117
242,2035,SSP1,0.104426086
242,2040,SSP1,0.106567105
242,2045,SSP1,0.107298022
242,2050,SSP1,0.09874528
242,2055,SSP1,0.086919989
242,2060,SSP1,0.07064382
242,2065,SSP1,0.041747988
242,2070,SSP1,0.011399202
242,2075,SSP1,-0.019312518
242,2080,SSP1,-0.076003434
242,2085,SSP1,-0.121334231
242,2090,SSP1,-0.16226486
242,2095,SSP1,-0.257366669
242,2100,SSP1,-0.323665052
250,2015,SSP1,NA
250,2020,SSP1,-7.548978215
250,2025,SSP1,-7.722929774
250,2030,SSP1,-8.898044838
250,2035,SSP1,-10.23171835
250,2040,SSP1,-12.13658439
250,2045,SSP1,-15.61966026
250,2050,SSP1,-18.65105272
250,2055,SSP1,-22.53145728
250,2060,SSP1,-28.88187153
250,2065,SSP1,-33.57095589
250,2070,SSP1,-38.85507303
250,2075,SSP1,-47.63385749
250,2080,SSP1,-52.66254698
250,2085,SSP1,-59.56679109
250,2090,SSP1,-74.21959988
250,2095,SSP1,-78.76071779
250,2100,SSP1,-85.76744026
266,2015,SSP1,NA
266,2020,SSP1,-2.4953551
266,2025,SSP1,-2.842163925
266,2030,SSP1,-3.539912985
266,2035,SSP1,-4.44289338
266,2040,SSP1,-5.570203392
266,2045,SSP1,-6.903892175
266,2050,SSP1,-8.615112712
266,2055,SSP1,-10.33240461
266,2060,SSP1,-12.11575215
266,2065,SSP1,-14.51015163
266,2070,SSP1,-16.43907225
266,2075,SSP1,-18.07617781
266,2080,SSP1,-19.16375688
266,2085,SSP1,-22.11035236
266,2090,SSP1,-22.76202927
266,2095,SSP1,-23.75479291
266,2100,SSP1,-26.95351728
826,2015,SSP1,NA
826,2020,SSP1,-35.76089819
826,2025,SSP1,-45.39684327
826,2030,SSP1,-57.77885963
826,2035,SSP1,-72.04486475
826,2040,SSP1,-88.86733065
826,2045,SSP1,-108.3523146
826,2050,SSP1,-132.8065814
826,2055,SSP1,-157.6416357
826,2060,SSP1,-184.658192
826,2065,SSP1,-219.1823095
826,2070,SSP1,-254.7372453
826,2075,SSP1,-293.2616301
826,2080,SSP1,-340.4638646
826,2085,SSP1,-382.6471394
826,2090,SSP1,-424.3876093
826,2095,SSP1,-482.07886
826,2100,SSP1,-525.1225573
268,2015,SSP1,NA
268,2020,SSP1,3.449857553
268,2025,SSP1,4.032456729
268,2030,SSP1,4.874756624
268,2035,SSP1,6.030614261
268,2040,SSP1,7.137507793
268,2045,SSP1,8.137346046
268,2050,SSP1,9.184953036
268,2055,SSP1,9.641777066
268,2060,SSP1,10.0844655
268,2065,SSP1,10.89017803
268,2070,SSP1,11.05842167
268,2075,SSP1,10.88623691
268,2080,SSP1,11.41859803
268,2085,SSP1,10.39211207
268,2090,SSP1,8.982998996
268,2095,SSP1,9.250564764
268,2100,SSP1,7.128761048
288,2015,SSP1,NA
288,2020,SSP1,1.313733353
288,2025,SSP1,0.767058949
288,2030,SSP1,-0.273285309
288,2035,SSP1,-2.152276868
288,2040,SSP1,-5.593716821
288,2045,SSP1,-10.68590577
288,2050,SSP1,-17.62231923
288,2055,SSP1,-27.89033552
288,2060,SSP1,-39.8194251
288,2065,SSP1,-54.79465296
288,2070,SSP1,-76.90689961
288,2075,SSP1,-96.20091099
288,2080,SSP1,-116.6841138
288,2085,SSP1,-150.6150467
288,2090,SSP1,-169.5887349
288,2095,SSP1,-192.0036481
288,2100,SSP1,-238.5596798
324,2015,SSP1,NA
324,2020,SSP1,-0.254204314
324,2025,SSP1,-0.702660547
324,2030,SSP1,-1.619978431
324,2035,SSP1,-3.303355422
324,2040,SSP1,-6.077344448
324,2045,SSP1,-10.34395617
324,2050,SSP1,-16.06638478
324,2055,SSP1,-23.40836438
324,2060,SSP1,-32.31034174
324,2065,SSP1,-44.23468134
324,2070,SSP1,-56.50317175
324,2075,SSP1,-69.18636737
324,2080,SSP1,-87.67045461
324,2085,SSP1,-102.4025065
324,2090,SSP1,-118.55481
324,2095,SSP1,-145.5174582
324,2100,SSP1,-166.5733467
270,2015,SSP1,NA
270,2020,SSP1,-0.178113676
270,2025,SSP1,-0.17775818
270,2030,SSP1,-0.23999014
270,2035,SSP1,-0.343133288
270,2040,SSP1,-0.476400366
270,2045,SSP1,-0.683197704
270,2050,SSP1,-0.83928695
270,2055,SSP1,-0.950990592
270,2060,SSP1,-1.172653967
270,2065,SSP1,-1.048548085
270,2070,SSP1,-0.643139594
270,2075,SSP1,-0.703395747
270,2080,SSP1,0.557898229
270,2085,SSP1,2.264449344
270,2090,SSP1,2.440478861
270,2095,SSP1,4.782328136
270,2100,SSP1,6.577927721
624,2015,SSP1,NA
624,2020,SSP1,0.179566669
624,2025,SSP1,0.21008758
624,2030,SSP1,0.254415628
624,2035,SSP1,0.316152774
624,2040,SSP1,0.387950273
624,2045,SSP1,0.478116242
624,2050,SSP1,0.58825936
624,2055,SSP1,0.689139578
624,2060,SSP1,0.836749643
624,2065,SSP1,1.012417305
624,2070,SSP1,1.197594453
624,2075,SSP1,1.311809525
624,2080,SSP1,1.604372542
624,2085,SSP1,1.732460341
624,2090,SSP1,1.739828348
624,2095,SSP1,1.981270423
624,2100,SSP1,2.166071977
226,2015,SSP1,NA
226,2020,SSP1,-0.245104386
226,2025,SSP1,-0.441395091
226,2030,SSP1,-0.735203591
226,2035,SSP1,-1.109799269
226,2040,SSP1,-1.597972254
226,2045,SSP1,-2.175857537
226,2050,SSP1,-2.856074206
226,2055,SSP1,-3.716608822
226,2060,SSP1,-4.616266404
226,2065,SSP1,-5.584208923
226,2070,SSP1,-6.866961437
226,2075,SSP1,-7.93355218
226,2080,SSP1,-8.885770214
226,2085,SSP1,-9.788399096
226,2090,SSP1,-11.34973463
226,2095,SSP1,-12.25080436
226,2100,SSP1,-13.09373892
300,2015,SSP1,NA
300,2020,SSP1,-2.799802711
300,2025,SSP1,-3.671277289
300,2030,SSP1,-4.841006651
300,2035,SSP1,-6.326183934
300,2040,SSP1,-8.169823065
300,2045,SSP1,-10.2923197
300,2050,SSP1,-12.87180739
300,2055,SSP1,-15.61200645
300,2060,SSP1,-18.73361639
300,2065,SSP1,-22.69760165
300,2070,SSP1,-26.77947547
300,2075,SSP1,-31.08430268
300,2080,SSP1,-36.23517538
300,2085,SSP1,-40.82256786
300,2090,SSP1,-45.1833197
300,2095,SSP1,-50.93475388
300,2100,SSP1,-54.90181342
320,2015,SSP1,NA
320,2020,SSP1,12.28497948
320,2025,SSP1,14.14343565
320,2030,SSP1,16.2289826
320,2035,SSP1,18.48281326
320,2040,SSP1,21.36737436
320,2045,SSP1,24.13274082
320,2050,SSP1,26.98928462
320,2055,SSP1,30.69618762
320,2060,SSP1,34.02033651
320,2065,SSP1,37.54213174
320,2070,SSP1,42.44078669
320,2075,SSP1,46.48675317
320,2080,SSP1,50.33550806
320,2085,SSP1,55.83783649
320,2090,SSP1,59.51733589
320,2095,SSP1,62.29205958
320,2100,SSP1,63.66391664
328,2015,SSP1,NA
328,2020,SSP1,0.359586605
328,2025,SSP1,0.400305233
328,2030,SSP1,0.443406232
328,2035,SSP1,0.484775189
328,2040,SSP1,0.534251876
328,2045,SSP1,0.577810572
328,2050,SSP1,0.6137388
328,2055,SSP1,0.656909082
328,2060,SSP1,0.688244006
328,2065,SSP1,0.712121291
328,2070,SSP1,0.753339955
328,2075,SSP1,0.775025964
328,2080,SSP1,0.779493707
328,2085,SSP1,0.793098332
328,2090,SSP1,0.778686124
328,2095,SSP1,0.749975747
328,2100,SSP1,0.636839335
344,2015,SSP1,NA
344,2020,SSP1,-31.04016432
344,2025,SSP1,-39.34618721
344,2030,SSP1,-47.76420512
344,2035,SSP1,-56.90794385
344,2040,SSP1,-67.91948209
344,2045,SSP1,-78.76083442
344,2050,SSP1,-88.91415187
344,2055,SSP1,-99.79948964
344,2060,SSP1,-108.0483723
344,2065,SSP1,-115.2657706
344,2070,SSP1,-121.3521644
344,2075,SSP1,-129.7707039
344,2080,SSP1,-132.8812771
344,2085,SSP1,-133.682502
344,2090,SSP1,-137.3078321
344,2095,SSP1,-134.0250516
344,2100,SSP1,-127.8462278
340,2015,SSP1,NA
340,2020,SSP1,6.569049772
340,2025,SSP1,7.572855463
340,2030,SSP1,8.715036427
340,2035,SSP1,9.978834565
340,2040,SSP1,11.61056434
340,2045,SSP1,13.19700744
340,2050,SSP1,14.87249628
340,2055,SSP1,17.00460241
340,2060,SSP1,18.99966188
340,2065,SSP1,21.1031798
340,2070,SSP1,23.93878174
340,2075,SSP1,26.39660401
340,2080,SSP1,28.65659966
340,2085,SSP1,31.78325486
340,2090,SSP1,34.08615053
340,2095,SSP1,35.63821539
340,2100,SSP1,36.52359255
191,2015,SSP1,NA
191,2020,SSP1,0.630951818
191,2025,SSP1,0.747040785
191,2030,SSP1,0.824448829
191,2035,SSP1,0.993492396
191,2040,SSP1,1.15840074
191,2045,SSP1,1.274793064
191,2050,SSP1,1.615757267
191,2055,SSP1,1.922645765
191,2060,SSP1,2.097228001
191,2065,SSP1,2.617332142
191,2070,SSP1,3.080609202
191,2075,SSP1,3.296826932
191,2080,SSP1,4.004314144
191,2085,SSP1,4.570327275
191,2090,SSP1,4.543347674
191,2095,SSP1,5.149020325
191,2100,SSP1,5.910174513
332,2015,SSP1,NA
332,2020,SSP1,4.116943996
332,2025,SSP1,4.669768502
332,2030,SSP1,5.286755824
332,2035,SSP1,5.955824234
332,2040,SSP1,6.796428697
332,2045,SSP1,7.576518184
332,2050,SSP1,8.320174224
332,2055,SSP1,9.264637335
332,2060,SSP1,9.996678618
332,2065,SSP1,10.66596346
332,2070,SSP1,11.7150509
332,2075,SSP1,12.32850003
332,2080,SSP1,12.71598219
332,2085,SSP1,13.78312624
332,2090,SSP1,13.79509562
332,2095,SSP1,13.35020806
332,2100,SSP1,13.4120829
348,2015,SSP1,NA
348,2020,SSP1,4.589092518
348,2025,SSP1,5.591780763
348,2030,SSP1,6.750342601
348,2035,SSP1,8.049517893
348,2040,SSP1,9.571121189
348,2045,SSP1,11.32210195
348,2050,SSP1,12.99670978
348,2055,SSP1,14.60661234
348,2060,SSP1,16.25632105
348,2065,SSP1,17.90119334
348,2070,SSP1,19.47052842
348,2075,SSP1,20.97339675
348,2080,SSP1,22.64509854
348,2085,SSP1,22.65769609
348,2090,SSP1,22.93703233
348,2095,SSP1,24.29389199
348,2100,SSP1,21.94495082
360,2015,SSP1,NA
360,2020,SSP1,17.30395028
360,2025,SSP1,21.36762173
360,2030,SSP1,26.48457471
360,2035,SSP1,33.07823092
360,2040,SSP1,40.47409356
360,2045,SSP1,48.5651499
360,2050,SSP1,57.43465785
360,2055,SSP1,65.83154229
360,2060,SSP1,74.80796727
360,2065,SSP1,84.77308902
360,2070,SSP1,94.48765152
360,2075,SSP1,103.5284589
360,2080,SSP1,113.6506736
360,2085,SSP1,121.3223505
360,2090,SSP1,127.3903164
360,2095,SSP1,130.0287895
360,2100,SSP1,137.3827295
356,2015,SSP1,NA
356,2020,SSP1,123.1146591
356,2025,SSP1,143.9559782
356,2030,SSP1,169.3018015
356,2035,SSP1,200.2855171
356,2040,SSP1,233.7988462
356,2045,SSP1,269.8144444
356,2050,SSP1,307.4905517
356,2055,SSP1,340.2994739
356,2060,SSP1,380.530436
356,2065,SSP1,428.7774178
356,2070,SSP1,483.2167444
356,2075,SSP1,523.355226
356,2080,SSP1,580.7535116
356,2085,SSP1,643.8355191
356,2090,SSP1,663.5443692
356,2095,SSP1,715.5702953
356,2100,SSP1,762.3420782
372,2015,SSP1,NA
372,2020,SSP1,-1.653686928
372,2025,SSP1,-1.946665402
372,2030,SSP1,-2.329175799
372,2035,SSP1,-2.787323217
372,2040,SSP1,-3.294540848
372,2045,SSP1,-3.832124384
372,2050,SSP1,-4.482202181
372,2055,SSP1,-5.136559084
372,2060,SSP1,-5.922912936
372,2065,SSP1,-7.004488788
372,2070,SSP1,-8.086155518
372,2075,SSP1,-9.254705059
372,2080,SSP1,-10.75713125
372,2085,SSP1,-12.03591581
372,2090,SSP1,-13.29082532
372,2095,SSP1,-14.33612793
372,2100,SSP1,-16.42610751
364,2015,SSP1,NA
364,2020,SSP1,0.509449102
364,2025,SSP1,0.593042376
364,2030,SSP1,0.639703113
364,2035,SSP1,0.666144845
364,2040,SSP1,0.665309162
364,2045,SSP1,0.592252427
364,2050,SSP1,0.508276903
364,2055,SSP1,0.3917376
364,2060,SSP1,0.13078579
364,2065,SSP1,-0.10997384
364,2070,SSP1,-0.474125825
364,2075,SSP1,-1.180926179
364,2080,SSP1,-1.677555751
364,2085,SSP1,-2.275792346
364,2090,SSP1,-3.542612036
364,2095,SSP1,-4.097084494
364,2100,SSP1,-4.850855173
368,2015,SSP1,NA
368,2020,SSP1,0.79585964
368,2025,SSP1,0.842364658
368,2030,SSP1,0.956700469
368,2035,SSP1,1.07366459
368,2040,SSP1,1.214734183
368,2045,SSP1,1.400538214
368,2050,SSP1,1.534062278
368,2055,SSP1,1.634592315
368,2060,SSP1,1.636405062
368,2065,SSP1,1.584049756
368,2070,SSP1,1.476442957
368,2075,SSP1,1.099011152
368,2080,SSP1,0.652779168
368,2085,SSP1,0.127253709
368,2090,SSP1,-1.019602793
368,2095,SSP1,-1.965738552
368,2100,SSP1,-3.588438004
352,2015,SSP1,NA
352,2020,SSP1,-0.007536236
352,2025,SSP1,-0.017025907
352,2030,SSP1,-0.030029135
352,2035,SSP1,-0.047363579
352,2040,SSP1,-0.06815091
352,2045,SSP1,-0.09596766
352,2050,SSP1,-0.125088369
352,2055,SSP1,-0.157179548
352,2060,SSP1,-0.200681338
352,2065,SSP1,-0.243607083
352,2070,SSP1,-0.290273285
352,2075,SSP1,-0.360379525
352,2080,SSP1,-0.419726151
352,2085,SSP1,-0.479692517
352,2090,SSP1,-0.579491794
352,2095,SSP1,-0.646000462
352,2100,SSP1,-0.717283733
376,2015,SSP1,NA
376,2020,SSP1,-2.376319227
376,2025,SSP1,-2.771207661
376,2030,SSP1,-3.255236721
376,2035,SSP1,-3.750689271
376,2040,SSP1,-4.232491614
376,2045,SSP1,-4.798239869
376,2050,SSP1,-5.211858457
376,2055,SSP1,-5.505327852
376,2060,SSP1,-5.957945911
376,2065,SSP1,-6.189521302
376,2070,SSP1,-6.343245327
376,2075,SSP1,-6.498714478
376,2080,SSP1,-7.132325524
376,2085,SSP1,-7.10686537
376,2090,SSP1,-7.046698853
376,2095,SSP1,-8.110718045
376,2100,SSP1,-7.681809055
380,2015,SSP1,NA
380,2020,SSP1,-14.52319662
380,2025,SSP1,-16.98079247
380,2030,SSP1,-20.03235642
380,2035,SSP1,-23.86439436
380,2040,SSP1,-28.52377065
380,2045,SSP1,-34.91513242
380,2050,SSP1,-41.40184421
380,2055,SSP1,-49.01839073
380,2060,SSP1,-59.49478081
380,2065,SSP1,-69.90202821
380,2070,SSP1,-81.31590738
380,2075,SSP1,-96.29951224
380,2080,SSP1,-108.6162416
380,2085,SSP1,-120.980377
380,2090,SSP1,-138.5529178
380,2095,SSP1,-149.3998985
380,2100,SSP1,-158.8856704
388,2015,SSP1,NA
388,2020,SSP1,3.67168123
388,2025,SSP1,4.454236931
388,2030,SSP1,5.338691601
388,2035,SSP1,6.282924788
388,2040,SSP1,7.396386681
388,2045,SSP1,8.499645525
388,2050,SSP1,9.63411993
388,2055,SSP1,10.91319668
388,2060,SSP1,12.08957915
388,2065,SSP1,13.30969696
388,2070,SSP1,14.79451732
388,2075,SSP1,16.02194401
388,2080,SSP1,17.15267638
388,2085,SSP1,18.60932682
388,2090,SSP1,19.43193236
388,2095,SSP1,20.15398283
388,2100,SSP1,20.09342571
400,2015,SSP1,NA
400,2020,SSP1,7.51741212
400,2025,SSP1,11.46338751
400,2030,SSP1,16.31792155
400,2035,SSP1,22.48282407
400,2040,SSP1,29.86416882
400,2045,SSP1,38.61880278
400,2050,SSP1,48.95243048
400,2055,SSP1,60.61433228
400,2060,SSP1,75.08486141
400,2065,SSP1,91.74772755
400,2070,SSP1,110.1787106
400,2075,SSP1,133.5650104
400,2080,SSP1,159.3995997
400,2085,SSP1,184.5178086
400,2090,SSP1,220.3587858
400,2095,SSP1,256.6435724
400,2100,SSP1,283.7613162
392,2015,SSP1,NA
392,2020,SSP1,-8.582884857
392,2025,SSP1,-9.990600009
392,2030,SSP1,-11.969672
392,2035,SSP1,-14.51119835
392,2040,SSP1,-17.90462054
392,2045,SSP1,-21.26154033
392,2050,SSP1,-25.09677973
392,2055,SSP1,-30.16600455
392,2060,SSP1,-35.19324129
392,2065,SSP1,-40.83645514
392,2070,SSP1,-46.68638297
392,2075,SSP1,-54.59721597
392,2080,SSP1,-61.47163231
392,2085,SSP1,-68.01714331
392,2090,SSP1,-77.88600332
392,2095,SSP1,-84.79473116
392,2100,SSP1,-90.06406632
398,2015,SSP1,NA
398,2020,SSP1,-3.492482521
398,2025,SSP1,-4.91991189
398,2030,SSP1,-7.236664259
398,2035,SSP1,-9.93895265
398,2040,SSP1,-12.7974485
398,2045,SSP1,-15.57040079
398,2050,SSP1,-18.37269413
398,2055,SSP1,-20.20851251
398,2060,SSP1,-21.76989157
398,2065,SSP1,-24.2173611
398,2070,SSP1,-26.16295471
398,2075,SSP1,-27.68452196
398,2080,SSP1,-30.18541588
398,2085,SSP1,-30.77108345
398,2090,SSP1,-30.35259623
398,2095,SSP1,-33.04330093
398,2100,SSP1,-32.06454037
404,2015,SSP1,NA
404,2020,SSP1,2.648622732
404,2025,SSP1,3.169980576
404,2030,SSP1,3.839575389
404,2035,SSP1,4.629084892
404,2040,SSP1,5.576628203
404,2045,SSP1,6.581712119
404,2050,SSP1,7.536749747
404,2055,SSP1,8.343620752
404,2060,SSP1,8.854843249
404,2065,SSP1,9.721504558
404,2070,SSP1,10.25474968
404,2075,SSP1,8.247745366
404,2080,SSP1,8.270400579
404,2085,SSP1,9.21626635
404,2090,SSP1,8.735756688
404,2095,SSP1,0.732746304
404,2100,SSP1,-0.562845302
417,2015,SSP1,NA
417,2020,SSP1,6.756220604
417,2025,SSP1,8.205093255
417,2030,SSP1,10.36644224
417,2035,SSP1,13.40723224
417,2040,SSP1,16.55403439
417,2045,SSP1,19.61905071
417,2050,SSP1,22.97078527
417,2055,SSP1,25.11672728
417,2060,SSP1,27.16423552
417,2065,SSP1,30.28995488
417,2070,SSP1,32.36600897
417,2075,SSP1,33.68729527
417,2080,SSP1,36.5632808
417,2085,SSP1,36.21494409
417,2090,SSP1,34.86210386
417,2095,SSP1,37.270523
417,2100,SSP1,35.24548986
116,2015,SSP1,NA
116,2020,SSP1,0.41379722
116,2025,SSP1,0.311851545
116,2030,SSP1,0.128574266
116,2035,SSP1,-0.20629054
116,2040,SSP1,-0.755108064
116,2045,SSP1,-1.624216955
116,2050,SSP1,-2.895971687
116,2055,SSP1,-4.67350199
116,2060,SSP1,-6.716094247
116,2065,SSP1,-9.2627583
116,2070,SSP1,-12.2229402
116,2075,SSP1,-16.15643408
116,2080,SSP1,-19.51474119
116,2085,SSP1,-23.22418491
116,2090,SSP1,-28.81695138
116,2095,SSP1,-32.86418482
116,2100,SSP1,-36.34404404
410,2015,SSP1,NA
410,2020,SSP1,-5.053306027
410,2025,SSP1,-7.746036981
410,2030,SSP1,-11.29683527
410,2035,SSP1,-15.27544263
410,2040,SSP1,-19.53009046
410,2045,SSP1,-24.79096385
410,2050,SSP1,-30.11420103
410,2055,SSP1,-35.45999001
410,2060,SSP1,-41.33605518
410,2065,SSP1,-48.77178649
410,2070,SSP1,-55.01332693
410,2075,SSP1,-61.8443847
410,2080,SSP1,-71.50343413
410,2085,SSP1,-78.68416231
410,2090,SSP1,-85.52066612
410,2095,SSP1,-91.29108222
410,2100,SSP1,-103.2315358
414,2015,SSP1,NA
414,2020,SSP1,-30.13262423
414,2025,SSP1,-34.45769874
414,2030,SSP1,-40.16338332
414,2035,SSP1,-48.09341536
414,2040,SSP1,-56.8240719
414,2045,SSP1,-65.48825608
414,2050,SSP1,-73.79502711
414,2055,SSP1,-79.7695107
414,2060,SSP1,-84.49603685
414,2065,SSP1,-91.93798656
414,2070,SSP1,-94.78660111
414,2075,SSP1,-94.79770619
414,2080,SSP1,-100.3359441
414,2085,SSP1,-96.67593222
414,2090,SSP1,-89.92382785
414,2095,SSP1,-94.06600136
414,2100,SSP1,-84.14139642
418,2015,SSP1,NA
418,2020,SSP1,0.148906325
418,2025,SSP1,0.172623436
418,2030,SSP1,0.202327783
418,2035,SSP1,0.236501803
418,2040,SSP1,0.281316283
418,2045,SSP1,0.304105933
418,2050,SSP1,0.315247884
418,2055,SSP1,0.310938937
418,2060,SSP1,0.342009528
418,2065,SSP1,0.283370051
418,2070,SSP1,0.242101122
418,2075,SSP1,0.194203213
418,2080,SSP1,0.122506461
418,2085,SSP1,0.051619374
418,2090,SSP1,-0.030165838
418,2095,SSP1,-0.396295765
418,2100,SSP1,-0.387882226
422,2015,SSP1,NA
422,2020,SSP1,9.324955997
422,2025,SSP1,10.85291744
422,2030,SSP1,12.72456763
422,2035,SSP1,15.11642005
422,2040,SSP1,17.72745418
422,2045,SSP1,20.60880004
422,2050,SSP1,23.65028264
422,2055,SSP1,26.66499434
422,2060,SSP1,29.95248644
422,2065,SSP1,33.30905285
422,2070,SSP1,37.60312132
422,2075,SSP1,41.47396763
422,2080,SSP1,44.89323291
422,2085,SSP1,48.12565
422,2090,SSP1,50.71496179
422,2095,SSP1,52.86138277
422,2100,SSP1,55.52557332
430,2015,SSP1,NA
430,2020,SSP1,0.741743221
430,2025,SSP1,0.709109583
430,2030,SSP1,0.465675566
430,2035,SSP1,-0.225598412
430,2040,SSP1,-1.829148141
430,2045,SSP1,-4.938966932
430,2050,SSP1,-10.49314528
430,2055,SSP1,-19.52926955
430,2060,SSP1,-34.08972135
430,2065,SSP1,-53.83569474
430,2070,SSP1,-80.4190964
430,2075,SSP1,-118.4840235
430,2080,SSP1,-158.6188491
430,2085,SSP1,-204.88475
430,2090,SSP1,-256.4772865
430,2095,SSP1,-332.7494681
430,2100,SSP1,-400.9957317
434,2015,SSP1,NA
434,2020,SSP1,-2.778613164
434,2025,SSP1,-3.727337599
434,2030,SSP1,-5.001698518
434,2035,SSP1,-6.589036081
434,2040,SSP1,-8.572944656
434,2045,SSP1,-10.69774553
434,2050,SSP1,-12.88075477
434,2055,SSP1,-15.29514948
434,2060,SSP1,-17.77208463
434,2065,SSP1,-20.53418129
434,2070,SSP1,-24.15958093
434,2075,SSP1,-27.4640684
434,2080,SSP1,-31.60497874
434,2085,SSP1,-34.86506842
434,2090,SSP1,-37.74120877
434,2095,SSP1,-42.4767005
434,2100,SSP1,-44.97515184
662,2015,SSP1,NA
662,2020,SSP1,0.03342575
662,2025,SSP1,0.038539314
662,2030,SSP1,0.043933909
662,2035,SSP1,0.048271459
662,2040,SSP1,0.051986575
662,2045,SSP1,0.053301986
662,2050,SSP1,0.050628199
662,2055,SSP1,0.044697633
662,2060,SSP1,0.033483836
662,2065,SSP1,0.014348117
662,2070,SSP1,-0.009338219
662,2075,SSP1,-0.041630481
662,2080,SSP1,-0.088099138
662,2085,SSP1,-0.13761711
662,2090,SSP1,-0.197766781
