"","scenario","country or area","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"152","SSP1","SOM",17.312,17.835,18.372,18.92,19.453,19.964,20.487,21.02,21.563,22.115,22.678,23.251,23.835,24.427,25.03,25.498,25.748,25.999,26.252,26.507,26.763,27.021,27.28,27.541,27.804,28.067,28.333,28.627,28.969,29.312,29.658,30.007,30.359,30.711,31.067,31.425,31.785,32.147,32.511,32.878,33.247,33.617,33.99,34.756,35.531,36.311,37.1,34.404,36.011,37.645,38.17450592,38.71009731,39.24309457,39.77088921,40.30772032,40.84758492,41.39017691,41.93735695,42.48810921,43.03521327,43.5644923,44.09174395,44.62152538,45.14123991,45.66605425,46.18627017,46.71412927,47.2411655,47.77286614,48.30130357,48.83274399,49.37250159,49.90537123,50.45762303,51.01369,51.56137519,52.09941649,52.64924743,53.191803,53.73236667,54.27063676,54.8130815,55.33597275,55.84842849,56.36396629,56.88500507,57.41703885,57.93974219,58.45367608,58.9729643,59.47948957,59.97891671,60.49021852,60.9835241,61.49230037,61.98790645,62.4800883,62.96900648,63.44928934,63.92128455,64.40928151,64.88670618,65.3493264,65.80254423,66.25205889,66.69744217,67.11761821,67.54192817,67.96003183,68.38079317,68.81336604,69.21654632,69.61648432,70.01071692,70.39604993,70.77169471,71.15927384,71.52996686,71.90956898,72.29378513,72.6484839,73.00110888,73.34989587,73.69205658,74.03424075,74.34859479,74.66807839,74.97896843,75.28723505,75.59697788,75.88886274,76.17326184,76.45010024,76.74629326,77.02657992,77.30187749,77.56993607,77.84293831,78.10124473,78.35896358,78.61359322
"153","SSP1","SSD",8.748,8.737,8.725,8.714,8.702,8.69,8.679,8.667,8.656,8.645,8.633,8.622,8.61,8.599,8.587,8.576,8.565,8.553,8.542,8.531,8.519,8.508,8.497,8.708,9.261,9.844,10.461,11.111,11.797,12.517,13.276,14.074,14.912,15.626,15.749,15.873,15.997,16.123,16.249,16.376,16.504,16.632,16.761,16.891,17.023,17.154,17.287,17.42,17.555,17.701,18.09685697,18.49252452,18.89432601,19.30136904,19.71488996,20.13756497,20.57521769,21.01863233,21.47197368,21.92510329,22.3784003,22.83498426,23.31224545,23.79378375,24.27988099,24.75933831,25.25057931,25.73810575,26.23851511,26.74373969,27.25866543,27.77598319,28.30488831,28.84261569,29.37430833,29.89379439,30.4170534,30.94599059,31.47724189,32.0139549,32.54637059,33.09409985,33.64571917,34.17382148,34.71527559,35.2562438,35.80097554,36.34455803,36.8842528,37.42472751,37.98218607,38.53326066,39.09321537,39.66048176,40.22647462,40.80305293,41.3573459,41.91624259,42.4769359,43.0449638,43.58896286,44.12610986,44.67553602,45.21917907,45.7487176,46.28223518,46.80950149,47.35749877,47.88650984,48.42752919,48.96621841,49.50977439,50.06705029,50.63047192,51.20440422,51.75646596,52.32065638,52.89915457,53.46007097,54.0331223,54.58927539,55.13077762,55.66530924,56.19096812,56.71275224,57.24985055,57.77441516,58.29271541,58.80879708,59.3239186,59.83246016,60.34600786,60.8512952,61.36001083,61.86169911,62.36716211,62.85889575,63.35110123,63.83310531,64.33264978,64.82094724
"154","SSP1","STP",16.073,16.805,17.969,19.194,20.484,21.833,23.247,24.724,26.264,27.861,29.518,30.205,30.561,30.917,31.277,31.639,32.004,32.37,32.738,33.109,33.482,33.857,34.826,35.887,36.963,38.049,39.149,40.26,41.382,42.511,43.648,44.793,45.764,46.717,47.673,48.631,49.592,50.55,51.509,52.467,53.424,54.377,55.555,56.766,57.972,59.165,60.348,61.52,62.68,63.823,64.39891963,64.97212611,65.53365169,66.0883648,66.64053828,67.1616259,67.69359311,68.21028617,68.75048494,69.25123994,69.74483379,70.22870845,70.70836473,71.17695521,71.62941876,72.08464014,72.53051517,72.96868662,73.40345986,73.81756438,74.23130752,74.63100501,75.03036716,75.41633169,75.7913039,76.15750877,76.52186828,76.89410802,77.25562426,77.60499655,77.94380485,78.26992246,78.58559998,78.89353078,79.18975231,79.48324627,79.77230833,80.05446238,80.33451795,80.61763766,80.89074293,81.14647181,81.38563828,81.62869614,81.86845177,82.10413242,82.33188458,82.55941229,82.78988252,83.0146531,83.22899016,83.43225403,83.62994778,83.81377912,83.99552873,84.1703588,84.3390526,84.49968041,84.65790512,84.81042979,84.96346726,85.10928454,85.42714598,85.75581859,86.06236068,86.37589303,86.66190935,86.96540874,87.2702305,87.55173323,87.83620473,88.1191503,88.38266126,88.64233249,88.896713,89.14508282,89.3895845,89.62972279,89.86241705,90.09617749,90.32550394,90.55026374,90.77219721,90.98988008,91.2017864,91.40869845,91.6115824,91.81642653,92.01695511,92.21287012,92.40553764
"155","SSP1","SUR",47.26,47.297,47.335,47.372,47.341,47.109,46.877,46.644,46.412,46.18,45.948,45.716,46.76,49.087,51.421,53.749,56.064,58.346,60.597,62.803,64.96,65.035,65.11,65.184,65.259,65.334,65.408,65.483,65.557,65.632,65.706,65.78,65.854,65.928,66.002,66.076,66.15,66.223,66.297,66.371,66.444,66.517,66.591,66.664,66.737,66.682,66.615,66.547,66.479,66.412,66.83582748,67.2527091,67.66609944,68.07129263,68.47233966,68.86590634,69.25315908,69.64030797,70.01606924,70.38852877,70.75725983,71.1277192,71.48083402,71.84361688,72.20139754,72.53929753,72.87190181,73.20080417,73.52602472,73.84291409,74.15756353,74.46958299,74.78457105,75.09355006,75.39889864,75.70541695,75.99229218,76.27487873,76.54927635,76.83403097,77.11143879,77.37971351,77.64738517,77.89663661,78.13899875,78.37552705,78.60924122,78.84262227,79.07124616,79.29358402,79.51173451,79.72558361,79.934297,80.1397542,80.34659193,80.5478533,80.74675837,80.94255292,81.1336952,81.32193135,81.50618223,81.68768083,81.86799781,82.04331544,82.21160191,82.37666865,82.55569597,82.73009782,82.90064632,83.06807967,83.22442585,83.3785853,83.52759779,83.67435789,83.81836319,83.9575749,84.09682737,84.24033236,84.38018952,84.51853714,84.64797442,84.77213262,84.8960817,85.01625943,85.33712093,85.63258579,85.94189423,86.25795932,86.5463485,86.84662997,87.14199481,87.41010552,87.68657472,87.97370293,88.24711665,88.50856042,88.76482472,89.01505117,89.2601099,89.50228314,89.73853457
"156","SSP1","SVK",33.464,33.953,34.714,35.483,36.26,37.043,37.833,38.63,39.435,40.243,41.057,42.009,43.064,44.122,45.187,46.257,47.331,48.405,49.482,50.56,51.638,52.31,52.777,53.244,53.711,54.176,54.641,55.105,55.568,56.03,56.491,56.78,56.719,56.659,56.598,56.537,56.476,56.416,56.355,56.294,56.233,56.163,56.013,55.863,55.713,55.563,55.412,55.261,55.111,54.96,55.45011374,55.94217372,56.42977777,56.92486762,57.43762576,57.93943481,58.43546243,58.91769558,59.40768081,59.89311647,60.38679046,60.8694048,61.3673735,61.86263779,62.35358101,62.84043376,63.32561168,63.79982164,64.28205382,64.75273748,65.21701506,65.67425282,66.1210471,66.56172325,66.98625343,67.4026986,67.8127952,68.21599132,68.62836499,69.01462989,69.39081773,69.7687373,70.14451021,70.51113948,70.87988186,71.24925518,71.59944184,71.95947373,72.31601914,72.65275845,72.9819133,73.32724181,73.64355664,73.95679412,74.2582349,74.56713191,74.88028261,75.19055209,75.49245402,75.7849572,76.07290381,76.35087649,76.62542112,76.90718522,77.18552977,77.4544372,77.72009776,77.96887288,78.21163973,78.44816379,78.68878237,78.91767815,79.14426704,79.36466162,79.5831352,79.79597164,80.0057287,80.20932149,80.40515279,80.60824526,80.80502316,80.99858885,81.1869729,81.37305792,81.55666274,81.73804922,81.91810059,82.09069526,82.25923895,82.42191751,82.59862148,82.77189053,82.94142826,83.10005816,83.2557447,83.41069616,83.56014399,83.70589483,83.84461914,83.98558117,84.12170202
"157","SSP1","SVN",28.204,29.107,29.934,30.776,31.631,32.497,33.376,34.266,35.169,36.081,37.004,37.972,39.058,40.153,41.259,42.374,43.499,44.627,45.762,46.901,48.045,48.941,49.102,49.263,49.424,49.584,49.746,49.907,50.068,50.229,50.39,50.517,50.543,50.569,50.596,50.622,50.649,50.675,50.701,50.728,50.754,50.78,50.857,51.082,51.308,51.533,51.758,51.983,52.209,52.433,52.95661618,53.45833858,53.98152771,54.50583818,55.02824426,55.53496067,56.04102306,56.55120347,57.06431802,57.57846422,58.07946436,58.57571112,59.0782141,59.56886775,60.06639643,60.55979941,61.04227313,61.53922396,62.02615185,62.52236294,63.0067601,63.48576477,63.95728105,64.43833023,64.91093282,65.3706551,65.8213735,66.26635553,66.7039157,67.11644377,67.53087143,67.94276765,68.34772534,68.75633171,69.14229875,69.52329653,69.89774954,70.26942552,70.6409559,71.01208918,71.36720339,71.73147315,72.08818676,72.43002843,72.77819715,73.12037776,73.45490605,73.78244348,74.10948885,74.42105099,74.75171216,75.06193973,75.36843465,75.67425878,75.96384455,76.24795963,76.52515011,76.82048967,77.09905843,77.37226045,77.63786998,77.88780878,78.13138968,78.37069944,78.61573471,78.85551944,79.09236935,79.31634759,79.53411025,79.74781381,79.96892753,80.17106452,80.36701791,80.56752197,80.7663512,80.96068956,81.1520189,81.34194494,81.52667471,81.70569436,81.8824354,82.05782658,82.22634898,82.39134979,82.56953765,82.74472459,82.9179357,83.0783547,83.23446998,83.38767207,83.53736892
"158","SSP1","SWE",72.49,73.295,74.271,75.223,76.153,77.056,77.914,78.727,79.519,80.287,81.034,81.563,81.886,82.203,82.517,82.73,82.802,82.873,82.944,83.016,83.087,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.204,83.361,83.516,83.671,83.824,83.914,83.942,83.97,83.998,84.026,84.071,84.133,84.196,84.258,84.319,84.43,84.588,84.746,84.902,85.00963632,85.29527003,85.57512225,85.8570025,86.13375585,86.40653339,86.70737888,86.99079884,87.27672228,87.5559174,87.8412265,88.12340749,88.38835832,88.64684315,88.90050459,89.14859091,89.39275804,89.63134311,89.84935093,90.06526168,90.27772711,90.48843985,90.70370602,90.91322676,91.11663494,91.32690216,91.53177711,91.73169497,91.93369737,92.133329,92.32740347,92.51843608,92.72923046,92.93566459,93.13609883,93.33122053,93.54344916,93.7500178,93.96277778,94.15304792,94.35207931,94.54433553,94.71837687,94.88695145,95.05198259,95.21144312,95.3648429,95.51374672,95.65867532,95.79876341,95.93378683,96.06464366,96.19177986,96.3159345,96.4357959,96.5507799,96.64678101,96.75022786,96.85081741,96.9477615,97.08106022,97.21149674,97.33611646,97.46123465,97.58063352,97.69940045,97.81251793,97.92438793,98.03057017,98.13536098,98.23440656,98.32845698,98.42049223,98.50745242,98.58986399,98.66769205,98.74123662,98.81076207,98.87656132,98.93881009,98.99763635,99.05322139,99.10583225,99.15535551,99.20222204,99.24652956,99.2882955,99.3278707,99.36519781,99.4005238,99.41951648
"159","SSP1","SWZ",3.913,4.335,4.8,5.312,5.876,6.494,7.157,7.729,8.344,9.001,9.705,10.458,11.264,12.12,13.033,14.004,15.037,15.474,15.803,16.137,16.478,16.824,17.176,17.533,17.897,18.266,18.641,19.022,19.41,19.803,20.202,20.607,21.018,21.434,21.857,22.286,22.722,23.081,22.949,22.817,22.686,22.555,22.425,22.296,22.166,22.038,21.91,21.829,22.045,22.262,22.72385566,23.19897349,23.68174989,24.16716928,24.64671989,25.13771347,25.6337896,26.13586089,26.64343364,27.15828314,27.67472437,28.20535713,28.73947499,29.28082158,29.79748476,30.32132739,30.84890039,31.38458754,31.92066213,32.44923781,32.98618162,33.53349479,34.06380697,34.60297053,35.13821718,35.68023912,36.22410897,36.76480778,37.30263727,37.85296002,38.40644951,38.96516634,39.5122798,40.06940147,40.62921713,41.1861868,41.74261299,42.3150285,42.88564865,43.45544491,44.00019666,44.54976216,45.09462923,45.63066998,46.16454924,46.70157355,47.25604817,47.79838583,48.33949105,48.87978104,49.42851875,49.97041212,50.53075557,51.0948642,51.65275173,52.22002266,52.79428368,53.35157305,53.92346616,54.48231506,55.01685519,55.53866894,56.05999518,56.59939322,57.13785434,57.66623592,58.18971476,58.7068037,59.20963132,59.71820997,60.23505014,60.74784239,61.25739401,61.75693413,62.25002488,62.74130259,63.22888617,63.71690057,64.20719171,64.69289079,65.16804582,65.63155526,66.0855025,66.53635818,66.98280039,67.40405309,67.83884935,68.26014281,68.69216964,69.10800576,69.53355336
"160","SSP1","SYC",27.673,28.717,29.786,30.877,31.991,33.123,34.277,35.449,36.641,37.846,39.068,40.337,41.802,43.277,44.767,46.266,47.774,49.282,49.396,49.381,49.366,49.352,49.337,49.322,49.307,49.292,49.277,49.262,49.247,49.25,49.27,49.307,49.362,49.435,49.525,49.633,49.758,49.901,50.061,50.238,50.433,50.646,50.876,51.123,51.388,51.67,51.969,52.285,52.619,52.969,53.4720565,53.98516033,54.5099138,55.02158466,55.53542919,56.04611595,56.55603604,57.06713346,57.5807775,58.0822105,58.57795217,59.07963091,59.57076219,60.06865027,60.56218236,61.04362627,61.53918401,62.02655333,62.52083393,63.00812267,63.48362697,63.95622549,64.43488451,64.90766866,65.36418481,65.81591982,66.26331956,66.70239826,67.11407057,67.53203157,67.94343951,68.3510608,68.75695848,69.14619528,69.52782956,69.90135043,70.27313354,70.64329899,71.01633322,71.37214736,71.73869771,72.09912624,72.44062315,72.78772262,73.11582642,73.45065814,73.77725497,74.10539913,74.42027989,74.74962886,75.05938924,75.37042337,75.67564436,75.96321461,76.24688076,76.52089083,76.81438857,77.09069555,77.36085742,77.62774133,77.88563768,78.13177945,78.36978427,78.61261134,78.85302841,79.08907975,79.31140206,79.53057149,79.74331262,79.96482377,80.1695115,80.36546405,80.56697365,80.7628463,80.95586465,81.14793151,81.33473513,81.51915645,81.70073897,81.88005653,82.05513763,82.22322348,82.38819714,82.56459061,82.7406134,82.90790166,83.06759363,83.22387248,83.3769014,83.52744238,83.67529719
"161","SSP1","SYR",36.807,37.399,38.044,38.694,39.349,40.006,40.667,41.332,42.001,42.671,43.345,43.751,44.078,44.405,44.733,45.061,45.39,45.718,46.048,46.377,46.708,47.038,47.268,47.476,47.684,47.891,48.099,48.307,48.515,48.723,48.931,49.139,49.347,49.555,49.764,50.104,50.473,50.841,51.21,51.578,51.947,52.314,52.682,53.049,53.417,53.782,54.146,54.511,54.875,55.237,55.73046411,56.21793675,56.71618891,57.219867,57.72277229,58.22067362,58.72001509,59.20385492,59.69431037,60.1903491,60.68197389,61.18129133,61.67714797,62.16370982,62.65391582,63.13891088,63.61581857,64.0965778,64.57214773,65.04112349,65.49751884,65.94756138,66.3886113,66.81797484,67.22970733,67.64342627,68.05286465,68.4561603,68.86452496,69.24465345,69.62412088,70.00008594,70.37264217,70.74363391,71.11274419,71.46815113,71.8283736,72.18413419,72.52324105,72.8704049,73.21276428,73.54750034,73.87124251,74.20024416,74.51021885,74.82694086,75.13521298,75.44125058,75.74596518,76.03019801,76.310286,76.58271456,76.86881839,77.14817043,77.42019292,77.68556376,77.93278395,78.17758276,78.41855209,78.66380949,78.90422052,79.13021391,79.35091977,79.56764955,79.78171213,79.99092096,80.19205292,80.38714289,80.58876711,80.78539939,80.98044849,81.17102779,81.35853715,81.54470051,81.72512223,81.90307564,82.07774134,82.24975934,82.41554865,82.59250371,82.76733821,82.93785257,83.09741416,83.2536693,83.40608288,83.55445256,83.70133793,83.84351359,83.98536038,84.12422329,84.26724584
"162","SSP1","TCA",47.679,48.021,48.364,48.706,49.049,49.392,49.734,50.077,50.42,50.763,51.106,51.487,51.882,52.275,52.669,53.063,53.456,53.848,54.24,54.632,55.259,57.358,59.435,61.478,63.484,65.439,67.345,69.197,70.99,72.716,74.343,75.537,76.694,77.81,78.888,79.928,80.93,81.89,82.814,83.7,84.55,85.362,86.007,86.608,87.188,87.745,88.281,88.797,89.294,89.77,90.08301221,90.38748819,90.6845241,90.97353905,91.26961285,91.53536789,91.79439901,92.04868824,92.2986652,92.53873113,92.77120388,92.99809981,93.21861046,93.43282246,93.64306421,93.85881899,94.06517267,94.27550301,94.47833242,94.66711814,94.8502305,95.02514066,95.196995,95.36216872,95.52195611,95.67747894,95.82713431,95.9708922,96.11007984,96.23562262,96.35690639,96.47555387,96.59064827,96.68596923,96.78807059,96.88710458,97.02255793,97.15550571,97.28309181,97.41073,97.53284121,97.64905105,97.76445222,97.87451325,97.98357446,98.08709491,98.1890299,98.28558181,98.38016981,98.4692815,98.55360362,98.63346355,98.70895148,98.78051793,98.84805777,98.91172216,98.97200001,99.029008,99.08282105,99.13369708,99.18178852,99.2272632,99.27018643,99.31067727,99.3490746,99.38533686,99.41953138,99.43794832,99.45571951,99.47287784,99.48956185,99.5057684,99.5213771,99.53654003,99.55119983,99.5654609,99.57922352,99.59254956,99.60542896,99.61794424,99.63007235,99.64175952,99.6531573,99.66417367,99.6748294,99.68514759,99.69511967,99.70478837,99.71416392,99.72324611,99.7320303
"163","SSP1","TCD",6.695,6.962,7.239,7.527,7.877,8.406,8.968,9.564,10.196,10.862,11.568,12.313,13.1,13.882,14.704,15.566,16.47,17.413,18.4,18.592,18.787,18.982,19.179,19.377,19.578,19.779,19.983,20.187,20.394,20.602,20.811,21.023,21.235,21.408,21.44,21.473,21.506,21.538,21.571,21.604,21.637,21.67,21.702,21.735,21.768,21.801,21.834,21.868,21.901,21.934,22.37958556,22.84037024,23.29885583,23.76251409,24.23673692,24.71563241,25.19578658,25.69956796,26.19140851,26.68684738,27.18968571,27.69534159,28.21340873,28.73429001,29.26781567,29.77766065,30.28913122,30.7977832,31.31310072,31.833587,32.34679187,32.86518149,33.38867638,33.89355381,34.40200495,34.91603568,35.41570535,35.92016977,36.43404611,36.94514251,37.46442218,37.9996807,38.5429343,39.0997499,39.6570254,40.21459565,40.76116416,41.3071833,41.85107675,42.39405601,42.93923268,43.46559007,43.99388206,44.51695567,45.03799161,45.56307942,46.08650902,46.61257481,47.14721257,47.68027457,48.2043903,48.73802392,49.2790915,49.81366318,50.3624142,50.92013591,51.46075742,52.00177547,52.55382926,53.09553277,53.63524151,54.18563496,54.7263173,55.26742325,55.7772645,56.28784149,56.80252575,57.33086768,57.86006368,58.38167588,58.90075976,59.40327254,59.90490339,60.41601591,60.90936897,61.41459121,61.91502697,62.40686421,62.90163712,63.39016302,63.8664039,64.35466253,64.83152031,65.29933806,65.75553019,66.20923809,66.65521318,67.08382207,67.50742349,67.92849345,68.33973112
"164","SSP1","TGO",10.098,10.94,11.844,12.811,13.847,14.95,16.125,17.374,18.7,20.098,21.28,21.602,21.929,22.258,22.591,22.927,23.268,23.611,23.958,24.308,24.663,25.02,25.391,25.778,26.169,26.562,26.96,27.362,27.768,28.176,28.589,29.005,29.425,29.848,30.275,30.705,31.139,31.576,32.016,32.46,32.907,33.356,33.809,34.265,34.724,35.185,35.649,36.116,36.587,37.058,37.59609656,38.14802113,38.70525522,39.27044732,39.83712298,40.41159278,40.96927879,41.53233323,42.08678228,42.64781704,43.21691199,43.76249311,44.30470788,44.85126573,45.39642455,45.939488,46.4944502,47.04380806,47.59048911,48.12903882,48.67214706,49.20923395,49.7542164,50.31214535,50.88304424,51.45996906,52.02284563,52.59145489,53.15994513,53.72652494,54.29331173,54.85410189,55.39041793,55.92687574,56.45777069,56.98305606,57.51671588,58.0415761,58.5558083,59.07261688,59.58361583,60.10040043,60.61599263,61.11989095,61.62241412,62.11799918,62.61244124,63.10224484,63.58724738,64.07390248,64.55863681,65.03791721,65.50897252,65.97000575,66.42971097,66.87541727,67.31461533,67.73719264,68.15903591,68.5804657,69.01037878,69.42554529,69.83778178,70.24068643,70.63499968,71.0297032,71.40911672,71.79937578,72.18626973,72.56234363,72.93463439,73.30762133,73.66816929,74.01692944,74.35701588,74.71145606,75.04893402,75.37862676,75.70827346,76.00670469,76.29810006,76.58576527,76.88792888,77.18131082,77.4693132,77.75390314,78.0234057,78.28295884,78.53829178,78.78879075,79.04157728
"165","SSP1","THA",19.672,19.781,19.89,20,20.11,20.221,20.332,20.444,20.556,20.668,20.889,21.442,22.006,22.579,23.164,23.758,24.365,24.98,25.606,26.242,26.791,27.049,27.308,27.569,27.832,28.095,28.361,28.628,28.897,29.167,29.424,29.593,29.763,29.934,30.105,30.276,30.449,30.622,30.795,30.969,31.386,32.548,33.734,34.941,36.169,37.411,38.673,39.95,41.242,42.543,43.13011048,43.71085181,44.28542069,44.85410275,45.42675452,45.9966404,46.60542274,47.18677901,47.76333868,48.35193738,48.92552215,49.49966558,50.08364101,50.681854,51.27444323,51.8555892,52.44573662,53.04029309,53.63229542,54.22406205,54.80914826,55.37852736,55.944968,56.50185363,57.06843077,57.64322524,58.19708475,58.7305182,59.2579624,59.78370372,60.31309769,60.83418147,61.36509206,61.88400999,62.39693041,62.91037256,63.41565885,63.90276337,64.40505375,64.89468748,65.36780656,65.83954612,66.308052,66.76597761,67.20929108,67.66171618,68.10837483,68.54870192,68.98352979,69.39563028,69.8043442,70.21526152,70.62645494,71.02389264,71.40500083,71.79314409,72.17501276,72.5529215,72.92782997,73.29960242,73.67272091,74.0304568,74.38196492,74.74648982,75.09483641,75.43455919,75.77292355,76.08268878,76.39828834,76.7032432,77.01044205,77.31141677,77.59753695,77.87727948,78.14369614,78.4111316,78.67193625,78.92694993,79.17636429,79.41800668,79.65892508,79.89301233,80.12172489,80.34598965,80.56684937,80.7856431,80.99731653,81.19914328,81.39396533,81.58667097,81.77616708
"166","SSP1","TKM",46.412,46.557,46.702,46.848,46.993,47.139,47.284,47.43,47.575,47.721,47.78,47.735,47.691,47.646,47.602,47.557,47.513,47.469,47.424,47.299,47.078,46.858,46.637,46.417,46.196,45.976,45.757,45.537,45.317,45.16,45.075,44.99,44.904,44.819,44.734,44.794,45.018,45.241,45.465,45.689,45.913,46.137,46.362,46.587,46.812,47.052,47.308,47.581,47.868,48.172,48.68373058,49.1963924,49.7315877,50.26950374,50.80937475,51.34528271,51.87565745,52.41152851,52.95088957,53.47427063,54.0002672,54.52711599,55.03838548,55.54217106,56.03885555,56.54792272,57.04590724,57.559942,58.06137662,58.55871317,59.06000459,59.54990366,60.04574633,60.54048922,61.02169941,61.51747072,62.00466775,62.50301526,62.98756532,63.47162014,63.94023384,64.42182674,64.89254712,65.34970487,65.80254236,66.24673905,66.68820518,67.09633956,67.51062161,67.91942131,68.32571513,68.73715054,69.12494751,69.51169637,69.89023725,70.26407221,70.6340823,71.00400799,71.35898136,71.72044015,72.08103552,72.41871031,72.75238308,73.08471875,73.41154327,73.72596139,74.03611586,74.35243498,74.66011222,74.97266516,75.28028983,75.59131613,75.88000305,76.16542088,76.4448263,76.74007004,77.02142412,77.29360525,77.56131837,77.82016712,78.06356019,78.30706667,78.54448025,78.77570484,79.00344959,79.22985651,79.44825067,79.66435486,79.87486769,80.08333052,80.29160007,80.49548425,80.69363937,80.88736765,81.07828568,81.26694782,81.45335321,81.63448671,81.81265356,81.98940202,82.16212974
