"","scenario","country or area","1950","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"242","SSP2","LSO",1.75,2.049,3.512,6.366,8.608,10.822,11.45,11.752,13.967,16.955,19.548,22.249,24.798,27.275688,29.8431721,32.39151124,34.90785032,37.44853232,39.941688,42.44680955,44.90379271,47.25820652,49.66810436,52.0624849,54.30840216,56.48037641,58.47896208,60.41387907,62.29212599,64.22530518,65.98577585
"243","SSP2","NAM",13.408,15.526,17.909,20.035,22.292,23.651,25.066,26.366,27.656,29.813,32.373,36.632,41.616,43.68176322,45.77031054,47.77200098,49.74517816,51.64743011,53.50932213,55.3161858,57.06008638,58.73954409,60.40935998,61.9982295,63.69809196,65.19751034,66.57014295,68.02650853,69.31680836,70.58948349,71.76523169
"244","SSP2","ZAF",42.23,44.413,46.619,47.248,47.809,48.109,48.425,49.372,52.037,54.486,56.891,59.536,62.218,63.90575134,65.38609945,66.83992314,68.30309074,69.62171141,70.9139233,72.06978763,73.07313919,73.95736404,74.95208277,75.82607593,76.66587148,77.44424655,78.14246271,78.79168118,79.41741211,79.99242177,80.59411768
"245","SSP2","SWZ",2.2,2.526,3.913,6.494,9.705,14.004,16.478,18.266,20.202,22.286,22.686,22.038,22.48,24.66396232,26.93599245,29.13466803,31.33510629,33.42993452,35.55919725,37.74069414,39.91197676,41.97416848,43.96071883,45.96088496,47.91198749,49.885951,51.79692947,53.6950209,55.46277983,57.21742621,58.91863092
"246","SSP2","BEN",4.957,6.804,9.275,12.519,16.691,21.904,27.339,30.796,34.485,36.758,38.333,40.543,43.093,45.72104827,48.29920838,50.82317852,53.34725843,55.68981293,57.81916804,59.9333654,61.89602966,63.92877372,65.8317401,67.49533785,69.14593154,70.70184829,72.11861757,73.34072523,74.48876837,75.52864961,76.47644252
"247","SSP2","BFA",3.837,4.247,4.7,5.198,5.746,6.347,8.805,12.334,13.815,15.131,17.844,21.537,24.633,27.0739506,29.55812038,32.07046124,34.55084936,37.03423263,39.55430428,42.02462116,44.3881994,46.70841758,49.05578676,51.42346224,53.69915148,55.8135121,57.79168873,59.69993562,61.54457051,63.49311426,65.28461724
"248","SSP2","CPV",14.2,15.399,16.679,18.073,19.559,21.419,23.518,31.5,44.12,48.768,53.435,57.689,61.821,64.26678572,66.51910908,68.57714375,70.44511102,72.19286703,73.65091605,74.99913016,76.22842369,77.36469313,78.32880332,79.24034472,80.04624136,80.70497891,81.40390986,81.98494137,82.52091726,83.096666,83.55013605
"249","SSP2","CIV",9.962,13.121,17.679,24.5,28.163,32.229,36.829,37.91,39.345,41.21,43.155,45.234,47.33,49.63248768,51.84907976,53.87843735,55.67949311,57.46415892,59.1742333,60.81709416,62.4442043,64.07391797,65.55372883,67.02270172,68.47358249,69.80116627,71.07241975,72.20375261,73.12750543,74.0149304,75.01160471
"250","SSP2","GMB",10.265,11.163,12.129,14.533,19.496,24.426,28.414,33.019,38.312,43.362,47.868,52.02,55.662,58.18526769,60.61221349,63.03481601,65.294996,67.34049889,69.27154878,70.98646229,72.58394989,73.95283138,75.21719492,76.37048322,77.37989122,78.23884137,79.04193729,79.81671086,80.50342666,81.15949445,81.71786088
"251","SSP2","GHA",15.444,19.089,23.252,26.067,28.958,30.049,31.163,32.896,36.441,40.14,43.929,47.308,50.713,52.95717706,55.08652009,56.96783755,58.77043295,60.59558664,62.28474138,64.05179292,65.60951541,67.07169233,68.52092201,69.85523057,71.1302125,72.26364501,73.18320708,74.06293238,75.05402697,75.93036643,76.76365236
"252","SSP2","GIN",6.711,8.402,10.472,12.978,15.977,19.515,23.617,26.621,28.026,29.475,30.869,32.257,33.678,35.8155709,38.00464675,40.13325138,42.23099265,44.22581446,46.15709694,48.03516082,49.89645983,51.79657805,53.66864792,55.42879914,57.17322622,58.86787883,60.53130602,62.11393272,63.7981861,65.27874526,66.64494393
"253","SSP2","GNB",10.014,11.688,13.6,14.349,15.132,15.95,17.804,23.704,30.83,34.371,36.243,38.157,40.111,42.52882111,44.9007735,47.24857578,49.58391342,51.85810769,54.00319382,55.88853069,57.69475741,59.5468088,61.29251693,63.08322975,64.75357436,66.15575537,67.58336795,68.90685127,70.20298654,71.42321405,72.53523363
"254","SSP2","LBR",12.97,15.592,18.632,22.108,26.025,30.382,35.167,42.373,55.422,45.96,44.331,46.051,47.813,50.02192857,51.99407911,53.884999,55.63161555,57.35435411,59.06786599,60.72397254,62.32814741,64.01694043,65.50294385,66.95440351,68.41058697,69.74545555,71.01621153,72.14852066,73.07275469,73.95535343,74.95323592
"255","SSP2","MLI",8.472,9.692,11.066,12.608,14.33,16.244,18.484,21.013,23.322,25.519,28.356,32.06,35.999,38.42651627,40.75958414,43.08491619,45.32750793,47.62474274,49.89130067,51.96698172,53.98729006,55.78646524,57.53742001,59.36861557,61.07170358,62.65344408,64.27855357,65.74920768,67.20126723,68.61774989,69.93073242
"256","SSP2","MRT",3.102,4.638,6.88,10.09,14.564,20.569,27.371,34.994,39.323,38.705,38.091,42.111,46.588,49.4580346,52.23250039,54.8260915,57.24658818,59.62173793,61.96313577,64.28380772,66.29431192,68.20597966,69.95308448,71.5611237,73.00526357,74.2668537,75.45402157,76.5176897,77.45043014,78.29206724,79.08982399
"257","SSP2","NER",4.857,5.306,5.793,6.809,8.794,11.419,13.443,14.536,15.368,15.773,16.186,16.242,16.221,17.51049781,18.95519494,20.49443105,22.08428188,23.67264334,25.40529638,27.14981431,28.84637089,30.57374053,32.27134993,34.02780759,35.79251926,37.62095321,39.41779377,41.17583213,42.9224785,44.5911322,46.37816116
"258","SSP2","NGA",9.35,12.055,15.41,16.551,17.76,19.78,21.97,25.635,29.68,32.205,34.84,39.074,43.48,45.93445781,48.39040157,50.78868495,53.18484129,55.3343091,57.33106639,59.2906602,61.18771245,63.1310982,64.96132752,66.58299049,68.11737247,69.56836853,70.98786117,72.27631607,73.3626082,74.38042343,75.39966436
"259","SSP2","SEN",17.23,19.958,23,26.351,30,33.693,35.769,37.549,38.896,39.606,40.32,41.714,43.773,45.59599028,47.27414848,49.08160978,50.83068136,52.51375159,54.15120241,55.8492129,57.47535148,59.09116224,60.74808413,62.3920811,64.01773225,65.49137968,66.94123274,68.39627007,69.72935957,71.00466061,72.13991975
"260","SSP2","SLE",12.56,14.796,17.352,20.379,23.969,27.729,29.819,31.997,33.252,34.429,35.626,36.919,38.856,40.80154833,42.61623081,44.35677303,46.14776337,47.94967263,49.76187123,51.44747882,53.21986258,54.82467253,56.50275956,58.13797522,59.73085494,61.3150095,62.95157246,64.48100533,65.9279049,67.36723564,68.78884109
"261","SSP2","TGO",4.384,6.695,10.098,14.95,21.28,22.927,24.663,26.562,28.589,30.705,32.907,35.185,37.533,39.95465518,42.34613827,44.66881363,46.97813803,49.22926903,51.46690013,53.54095138,55.46438019,57.31744415,59.16105183,60.93695881,62.6196102,64.24457259,65.79849146,67.2502052,68.67077431,69.97500122,71.23944528
"262","SSP2","CHN",11.803,13.856,16.203,18.086,17.4,17.4,19.358,22.874,26.442,30.961,35.877,42.522,49.226,51.90557638,54.3908341,56.86081516,59.09944676,61.36829863,63.60137738,65.64028759,67.49355631,69.29544064,70.88295975,72.33716782,73.59738526,74.7533086,75.9113514,76.89919335,77.78445724,78.60898703,79.40221753
"263","SSP2","TAIWAN, CHN",26.842,29.074,31.412,33.857,36.484,39.784,48.718,57.73,66.257,68.381,69.866,72.292,74.687,76.07340205,77.31370053,78.3578513,79.31499634,80.22113112,81.01851507,81.78129885,82.366498,82.95038008,83.44780398,83.92226923,84.35857762,84.72847627,85.07622028,85.93961453,86.77346443,87.67347035,88.50345699
"264","SSP2","PRK",31,35.463,40.195,45.091,54.2,56.7,56.9,57.644,58.384,59.018,59.412,59.805,60.377,61.96423088,63.68239744,65.18694718,66.56349278,68.02573728,69.31543995,70.58660212,71.75730043,72.83433521,73.73245822,74.6814478,75.63945563,76.42968073,77.21098338,77.92928736,78.59522398,79.21534563,79.8071736
"265","SSP2","JPN",53.402,58.421,63.272,67.866,71.877,75.716,76.175,76.712,77.339,78.016,78.649,85.978,90.812,91.66065704,92.45216626,93.27124801,93.9870378,94.63588893,95.21240225,95.726728,96.18876266,96.59125896,96.95229837,97.40498699,97.78872256,98.11593258,98.41536849,98.66822874,98.88122037,99.0602432,99.21098242
"266","SSP2","MNG",20,26.619,35.679,42.114,45.052,48.656,52.083,55.04,57.033,56.805,57.133,62.494,67.567,69.36141321,70.98104231,72.4000052,73.71482739,74.89021703,76.01426949,76.98808006,77.86732071,78.70717023,79.4553836,80.13768571,80.81360919,81.39217277,81.91503066,82.38791531,82.90686636,83.39660265,83.83839416
"267","SSP2","KOR",21.354,24.392,27.71,32.351,40.704,48.033,56.72,64.876,73.844,78.239,79.621,81.345,81.936,82.83142032,83.67398265,84.4384317,85.07830115,86.26539505,87.24481264,88.24180142,89.15884215,89.84064143,90.66443585,91.41174497,92.22889777,93.04783196,93.82103575,94.48434386,95.07630455,95.60302936,96.07543328
"268","SSP2","KAZ",36.358,40.43,44.198,47.047,50.236,52.564,54.142,56.01,56.266,55.921,56.098,56.463,56.827,58.44655057,60.04557508,61.62928486,63.27201866,64.76643053,66.1683535,67.59969816,68.91566893,70.21354635,71.4368772,72.53874233,73.45513056,74.39971207,75.36433862,76.21404595,77.02928289,77.75657799,78.43290009
"269","SSP2","KGZ",26.481,30.587,34.181,35.851,37.466,38.186,38.627,38.377,37.777,36.349,35.298,35.29,35.306,37.10736163,38.97889081,40.73831572,42.46951444,44.11928874,45.88206539,47.7036489,49.53854333,51.2462577,52.90104556,54.5315689,56.23353913,57.9007848,59.51643935,61.11912435,62.76023335,64.38337381,65.86113751
"270","SSP2","TKM",44.963,45.686,46.412,47.139,47.78,47.557,47.078,45.976,45.075,44.794,45.913,47.052,48.491,50.14048961,51.82087291,53.48491529,55.12337517,56.80351128,58.42602311,60.02196309,61.59207785,63.24320117,64.74031385,66.15077012,67.57695222,68.90359952,70.19649338,71.40942799,72.51941658,73.43405267,74.37913951
"271","SSP2","UZB",28.872,31.592,33.978,35.289,36.714,39.087,40.782,40.722,41.365,43.731,46.126,48.537,50.956,52.6368832,54.24077346,55.96488146,57.62320489,59.24095277,60.87685972,62.51577938,64.14073872,65.61699145,67.07399096,68.51681138,69.85668084,71.12433689,72.25089549,73.17043141,74.05130505,75.04458294,75.92009775
"272","SSP2","AFG",6,7.107,8.401,9.904,11.643,13.641,15.995,18.997,21.177,21.624,22.078,22.703,23.737,25.44758938,27.20421077,28.91444339,30.61278262,32.32033212,34.075181,35.92488024,37.8497768,39.65902041,41.44432068,43.14713301,44.81816714,46.60486369,48.28888003,49.93755945,51.61485882,53.28051295,54.90597107
"273","SSP2","BGD",4.282,4.687,5.135,6.211,7.593,9.836,14.851,17.496,19.811,21.693,23.59,26.809,30.462,33.03939709,35.57811024,38.16020424,40.71990755,43.26504725,45.69980174,48.11079354,50.50711637,52.93383035,55.12265901,57.14970244,59.14921022,61.08030678,62.99213742,64.78897684,66.46307168,68.07851313,69.60637179
"274","SSP2","BTN",2.1,2.751,3.596,4.687,6.089,7.876,10.132,12.941,16.388,20.537,25.418,30.965,34.793,37.64519231,40.45271056,43.3672826,46.16958009,48.85977863,51.54205227,54.13432023,56.6542297,58.99939019,61.36608207,63.71703279,65.85516428,67.78818854,69.5585234,71.2345987,72.74074496,74.03687025,75.29894958
"275","SSP2","IND",17.042,17.582,17.924,18.785,19.76,21.332,23.098,24.348,25.547,26.607,27.667,29.235,30.93,32.6440266,34.37797979,36.13553793,37.98179642,39.78677841,41.58788991,43.25957704,44.94456422,46.66103384,48.38532601,50.05205888,51.73358251,53.39683639,55.00650523,56.68433558,58.28666888,59.88272153,61.47819964
"276","SSP2","IRN",27.549,30.554,33.735,37.068,41.212,45.747,49.693,53.395,56.33,60.236,64.042,67.558,70.626,72.30837621,73.77257135,75.07529968,76.23175953,77.29754771,78.22076654,79.02439452,79.80286315,80.48708188,81.14179304,81.70537585,82.18320795,82.70729837,83.2091685,83.66107025,84.11836453,84.50646979,84.86931926
"277","SSP2","MDV",10.612,10.889,11.173,11.458,11.893,17.304,22.25,25.491,25.84,25.638,27.706,33.75,36.434,38.83205542,41.12559715,43.35750249,45.49176619,47.67938483,49.78456778,51.81474351,53.68979703,55.52794887,57.28158537,58.96943395,60.63243938,62.27176927,63.94209146,65.42435898,66.8793996,68.34062886,69.66626461
"278","SSP2","NPL",2.677,3.053,3.48,3.737,3.956,4.83,6.091,7.386,8.854,10.883,13.397,15.149,16.768,18.67117572,20.74354368,22.96954452,25.19825872,27.46852475,29.81291061,32.14261277,34.41500492,36.64508704,38.90528067,41.12415774,43.28542955,45.41732962,47.57008361,49.77387563,51.8701122,53.81353321,55.55800307
"279","SSP2","PAK",17.521,19.712,22.104,23.511,24.817,26.341,28.066,29.344,30.576,31.836,32.982,33.982,34.997,36.81213125,38.64702127,40.4419309,42.28741105,43.9682008,45.73363087,47.40456242,49.23742067,50.97648805,52.65553835,54.25523356,55.97329079,57.63661193,59.24446982,60.87077637,62.50214534,64.14820199,65.6209847
"280","SSP2","LKA",15.327,15.647,16.431,17.11,17.598,18.097,18.607,18.613,18.535,18.458,18.38,18.303,18.226,19.71616148,21.26670257,22.91792174,24.47467508,26.16719013,27.91563736,29.61990915,31.30534576,33.01738894,34.75520016,36.55760355,38.42600044,40.22908498,42.08940608,43.75124061,45.58072719,47.26339949,49.07221747
"281","SSP2","BRN",26.756,34.608,43.401,52.625,61.675,64.193,64.949,65.697,66.438,68.644,71.164,73.163,74.961,76.12293546,77.16193788,78.03204548,78.84590188,79.64174144,80.33791665,81.00068287,81.5690818,82.08183785,82.60878161,83.11111702,83.56734388,84.03093262,84.45426447,84.79701498,85.14097458,85.99946925,86.8328909
"282","SSP2","KHM",10.2,10.242,10.285,10.83,15.97,4.477,9.898,13.931,15.546,17.311,18.586,19.174,20.294,21.87040084,23.47067482,25.12677566,26.81107689,28.58701425,30.29430803,31.97386918,33.71233008,35.4506644,37.27006559,39.06461904,40.83739819,42.552748,44.17745519,45.94523335,47.6203494,49.46395778,51.22344689
"283","SSP2","IDN",12.4,13.455,14.586,15.789,17.071,19.317,22.104,26.089,30.584,36.076,42.002,45.942,49.914,52.57341168,55.02346029,57.3495775,59.61104253,61.8012905,63.98937504,65.92875008,67.68404122,69.42015165,71.0169245,72.43790107,73.63997852,74.80065033,75.86347957,76.85491328,77.7348936,78.58408113,79.29401886
"284","SSP2","LAO",7.239,7.585,7.946,8.323,9.625,11.081,12.377,13.804,15.437,17.378,21.977,27.186,30.064,32.48676067,34.83369644,37.26312577,39.61964573,42.01094094,44.27233325,46.58549575,48.82488199,51.0683867,53.26645502,55.2481249,57.06123653,58.87123696,60.67097359,62.4402956,64.15669974,65.70727246,67.16918802
"285","SSP2","MYS",20.361,23.417,26.598,29.913,33.454,37.652,42.044,45.893,49.794,55.688,61.977,66.594,70.912,72.70217634,74.1919037,75.53028842,76.79504678,77.87860223,78.83944865,79.77831382,80.62184079,81.37981317,82.0109954,82.60451602,83.17532811,83.63683702,84.09619566,84.51669609,84.8775836,85.22233583,86.07524609
"286","SSP2","MMR",16.158,17.616,19.226,20.971,22.83,23.922,23.973,24.381,25.243,26.124,27.025,27.946,28.885,30.58475691,32.27287168,34.02151078,35.78051178,37.58434437,39.37439168,41.13816198,42.88183641,44.55637588,46.34693279,48.03310356,49.79974321,51.47903405,53.13485965,54.72942187,56.40768687,58.02433515,59.6375682
"287","SSP2","PHL",27.135,28.702,30.297,31.604,32.979,35.56,37.456,42.235,46.986,46.56,46.135,45.71,45.332,47.15631363,48.97548741,50.72089048,52.412377,54.04231647,55.70018959,57.35756028,58.98365303,60.62805063,62.27197469,63.96398022,65.44175718,66.90460994,68.3631067,69.69547287,70.97274151,72.12341875,73.05223671
"288","SSP2","THA",16.479,18.041,19.672,20.221,20.889,23.758,26.791,28.095,29.424,30.276,31.386,37.411,43.856,46.0052776,48.14020944,50.19847973,52.09419431,53.97918429,55.72696656,57.43490444,59.15813489,60.80487313,62.4346105,64.06513678,65.55669757,67.01596852,68.46862858,69.81308901,71.08493495,72.20836109,73.13210109
"289","SSP2","TLS",9.892,9.991,10.091,11.353,12.886,14.593,16.483,18.563,20.842,22.534,24.263,26.041,27.732,29.42785384,31.14403084,32.88200694,34.70340481,36.58460704,38.52357582,40.30610132,42.24756935,43.92975435,45.7231293,47.39116023,49.19670633,50.95021397,52.63850251,54.24945283,55.96359717,57.61107977,59.22428215
"290","SSP2","VNM",11.641,13.094,14.7,16.421,18.3,18.782,19.247,19.561,20.257,22.166,24.374,27.281,30.417,32.08781122,33.83791954,35.57185521,37.47692834,39.38138006,41.16401784,42.90507575,44.59739235,46.37781846,48.08513922,49.85643033,51.53727194,53.22983459,54.84807491,56.51815147,58.14603393,59.73278239,61.32099365
"291","SSP2","ARM",40.339,45.951,51.275,55.622,59.864,63.611,66.05,67.09,67.421,66.057,64.666,63.938,63.44,64.92874592,66.31465701,67.74134276,69.05534554,70.35986987,71.57642698,72.68060747,73.58619996,74.51543304,75.47795278,76.31891563,77.1131421,77.8364582,78.50231529,79.13007195,79.71126382,80.30478175,80.87320522
"292","SSP2","AZE",45.691,50.026,52.663,51.164,50.008,51.897,52.777,53.498,53.749,52.206,51.386,52.389,53.406,55.02051271,56.69976565,58.30242372,59.89714217,61.489573,63.1142137,64.62795762,66.04129862,67.48193453,68.84556258,70.13868417,71.39452289,72.5027105,73.42012103,74.35327694,75.31013829,76.16607681,76.98569663
"293","SSP2","BHR",64.4,75.528,82.32,82.5,83.775,84.975,86.101,87.155,88.14,88.388,88.372,88.422,88.634,89.40667373,90.13129294,90.89907767,91.63017915,92.42623046,93.25215047,93.97672809,94.62609945,95.20457376,95.71867055,96.18120035,96.58371691,96.94631194,97.3986365,97.78211359,98.10959654,98.40996126,98.66371711
"294","SSP2","CYP",28.384,32.334,35.628,38.188,40.761,47.277,58.614,64.678,66.776,68.038,68.648,68.268,67.551,69.22883091,70.77389859,72.19923114,73.35008982,74.43874655,75.47359535,76.42274511,77.21509563,77.93903296,78.60382555,79.22342012,79.86992738,80.47906243,81.06359655,81.63139633,82.11683193,82.64745373,83.1452315
"295","SSP2","GEO",36.91,40.067,43.069,45.534,48.006,50.344,52.497,54.194,55.038,53.841,52.638,53.605,55.535,57.19854968,58.8034051,60.43077474,62.00708323,63.71247823,65.21088672,66.58689765,68.0519688,69.35358191,70.62819288,71.79654429,72.87803001,73.78235632,74.71942668,75.63983768,76.42952158,77.21484141,77.93112275
"296","SSP2","IRQ",35.122,37.631,42.899,50.651,56.154,61.379,65.521,68.767,69.706,68.78,68.496,68.766,69.103,70.38183377,71.58998777,72.6569755,73.55861395,74.49843281,75.45396806,76.2896343,77.08079144,77.80571554,78.46932314,79.09564644,79.68098291,80.27977659,80.85043679,81.42774355,81.95300498,82.42290738,82.93863142
"297","SSP2","ISR",71,71,76.848,80.94,84.195,86.643,88.583,89.828,90.359,90.866,91.203,91.518,91.826,92.65289198,93.45373016,94.15550903,94.78494061,95.34497405,95.84252666,96.29303964,96.68652158,97.03770116,97.47661276,97.85000438,98.16744704,98.45985112,98.70497566,98.91212367,99.08666182,99.23274,99.35591414
"298","SSP2","JOR",37,43.233,50.879,54.262,55.971,57.65,60.029,66.996,73.291,78.207,78.27,79.485,86.088,87.37915295,88.46705118,89.47739928,90.31334511,91.06297923,91.89196259,92.70348342,93.50718608,94.20074873,94.82426168,95.3810905,95.87745828,96.30882938,96.69879202,97.0495828,97.48838308,97.86128314,98.1768695
"299","SSP2","LBN",32,36.303,42.343,50.935,59.475,66.978,73.672,79.422,83.12,84.82,86,86.627,87.334,88.53512366,89.54466424,90.37919787,91.12550999,91.97879635,92.78077951,93.57554815,94.26147892,94.87425685,95.42889833,95.91970724,96.34717642,96.73319532,97.08053031,97.51381831,97.88201051,98.19606473,98.48367745
"300","SSP2","OMN",8.6,11.961,16.4,22.338,29.665,38.213,47.562,57.079,66.102,71.669,71.569,72.4,75.161,76.74743667,78.08927441,79.20136707,80.26247263,81.23672679,82.17383746,82.99426116,83.71106125,84.3791499,84.92394902,85.42539328,86.30276381,87.3403676,88.19085579,88.98686877,89.73512649,90.44079142,91.18824951
"301","SSP2","QAT",80.52,83.03,85.275,87.054,88.354,88.909,89.363,90.1,92.786,94.998,96.311,97.396,98.501,98.74059467,98.94219166,99.1109458,99.25357724,99.37346287,99.47388997,99.56414237,99.63934224,99.70131425,99.75275349,99.79558292,99.83083818,99.86012699,99.88436132,99.90442596,99.92100559,99.9346924,99.94599517
