ccode,year,ssp,hc.source,extreme.Poor,gdp.capita
SGP,2020,SSP1,survey,60993,83845.72
SGP,2020,SSP2,survey,60993,83845.72
SGP,2020,SSP3,survey,60993,83845.72
SGP,2020,SSP4,survey,60993,83845.72
SGP,2020,SSP5,survey,60993,83845.72
SGP,2021,SSP1,survey,61169,85258.02
SGP,2021,SSP2,survey,61169,85258.02
SGP,2021,SSP3,survey,61169,85258.02
SGP,2021,SSP4,survey,61169,85258.02
SGP,2021,SSP5,survey,61169,85258.02
SGP,2022,SSP1,survey,61214,86835.55
SGP,2022,SSP2,survey,61214,86835.55
SGP,2022,SSP3,survey,61214,86835.55
SGP,2022,SSP4,survey,61214,86835.55
SGP,2022,SSP5,survey,61214,86835.55
SGP,2023,SSP1,survey,61173,88346.53
SGP,2023,SSP2,survey,61230,88275.24
SGP,2023,SSP3,survey,61197,88025.35
SGP,2023,SSP4,survey,61174,88237.41
SGP,2023,SSP5,survey,61299,88350.44
SGP,2024,SSP1,survey,61139,89883.79
SGP,2024,SSP2,survey,61251,89738.81
SGP,2024,SSP3,survey,61184,89231.46
SGP,2024,SSP4,survey,61139,89661.9
SGP,2024,SSP5,survey,61391,89891.75
SGP,2025,SSP1,survey,61112,91447.81
SGP,2025,SSP2,survey,61278,91226.64
SGP,2025,SSP3,survey,61175,90454.1
SGP,2025,SSP4,survey,61111,91109.39
SGP,2025,SSP5,survey,61489,91459.95
SGP,2026,SSP1,survey,61105,92780.18
SGP,2026,SSP2,survey,61351,92459.93
SGP,2026,SSP3,survey,61197,91430.39
SGP,2026,SSP4,survey,61097,92301.01
SGP,2026,SSP5,survey,61601,92852.44
SGP,2027,SSP1,survey,61103,94131.97
SGP,2027,SSP2,survey,61427,93709.89
SGP,2027,SSP3,survey,61221,92417.23
SGP,2027,SSP4,survey,61087,93508.21
SGP,2027,SSP5,survey,61718,94266.12
SGP,2028,SSP1,survey,61106,95503.45
SGP,2028,SSP2,survey,61508,94976.75
SGP,2028,SSP3,survey,61248,93414.71
SGP,2028,SSP4,survey,61081,94731.2
SGP,2028,SSP5,survey,61840,95701.32
SGP,2029,SSP1,survey,61113,96894.91
SGP,2029,SSP2,survey,61592,96260.73
SGP,2029,SSP3,survey,61277,94422.97
SGP,2029,SSP4,survey,61078,95970.19
SGP,2029,SSP5,survey,61967,97158.38
SGP,2030,SSP1,survey,61124,98306.65
SGP,2030,SSP2,survey,61680,97562.07
SGP,2030,SSP3,survey,61309,95442.1
SGP,2030,SSP4,survey,61078,97225.38
SGP,2030,SSP5,survey,62099,98637.62
SGP,2031,SSP1,survey,61118,99648.93
SGP,2031,SSP2,survey,61728,98835.11
SGP,2031,SSP3,survey,61245,96517.72
SGP,2031,SSP4,survey,61051,98392.49
SGP,2031,SSP5,survey,62221,100078.44
SLB,2015,SSP1,survey,205255,1822.07
SLB,2015,SSP2,survey,205255,1822.07
SLB,2015,SSP3,survey,205255,1822.07
SLB,2015,SSP4,survey,205255,1822.07
SLB,2015,SSP5,survey,205255,1822.07
SLB,2016,SSP1,survey,206240,1844.44
SLB,2016,SSP2,survey,206240,1844.44
SLB,2016,SSP3,survey,206240,1844.44
SLB,2016,SSP4,survey,206240,1844.44
SLB,2016,SSP5,survey,206240,1844.44
SLB,2017,SSP1,survey,206872,1866.19
SLB,2017,SSP2,survey,206872,1866.19
SLB,2017,SSP3,survey,206872,1866.19
SLB,2017,SSP4,survey,206872,1866.19
SLB,2017,SSP5,survey,206872,1866.19
SLB,2018,SSP1,survey,207967,1886.64
SLB,2018,SSP2,survey,207967,1886.64
SLB,2018,SSP3,survey,207967,1886.64
SLB,2018,SSP4,survey,207967,1886.64
SLB,2018,SSP5,survey,207967,1886.64
SLB,2019,SSP1,survey,208900,1907.76
SLB,2019,SSP2,survey,208900,1907.76
SLB,2019,SSP3,survey,208900,1907.76
SLB,2019,SSP4,survey,208900,1907.76
SLB,2019,SSP5,survey,208900,1907.76
SLB,2020,SSP1,survey,209650,1929.7
SLB,2020,SSP2,survey,209650,1929.7
SLB,2020,SSP3,survey,209650,1929.7
SLB,2020,SSP4,survey,209650,1929.7
SLB,2020,SSP5,survey,209650,1929.7
SLB,2021,SSP1,survey,209796,1955.16
SLB,2021,SSP2,survey,209796,1955.16
SLB,2021,SSP3,survey,209796,1955.16
SLB,2021,SSP4,survey,209796,1955.16
SLB,2021,SSP5,survey,209796,1955.16
SLB,2022,SSP1,survey,209673,1982.54
SLB,2022,SSP2,survey,209673,1982.54
SLB,2022,SSP3,survey,209673,1982.54
SLB,2022,SSP4,survey,209673,1982.54
SLB,2022,SSP5,survey,209673,1982.54
SLB,2023,SSP1,survey,206957,2023.48
SLB,2023,SSP2,survey,209315,2011.28
SLB,2023,SSP3,survey,211273,2002.66
SLB,2023,SSP4,survey,211876,1998.54
SLB,2023,SSP5,survey,206501,2026.76
SLB,2024,SSP1,survey,204191,2065.26
SLB,2024,SSP2,survey,208914,2040.43
SLB,2024,SSP3,survey,212864,2022.98
SLB,2024,SSP4,survey,214089,2014.66
SLB,2024,SSP5,survey,203277,2071.95
SLB,2025,SSP1,survey,201377,2107.91
SLB,2025,SSP2,survey,208470,2070
SLB,2025,SSP3,survey,214445,2043.51
SLB,2025,SSP4,survey,216310,2030.92
SLB,2025,SSP5,survey,200005,2118.16
SLB,2026,SSP1,survey,198169,2150.67
SLB,2026,SSP2,survey,208089,2096.53
SLB,2026,SSP3,survey,216545,2058.25
SLB,2026,SSP4,survey,218945,2042.13
SLB,2026,SSP5,survey,196020,2167.16
SLB,2027,SSP1,survey,194929,2194.3
SLB,2027,SSP2,survey,207674,2123.4
SLB,2027,SSP3,survey,218654,2073.09
SLB,2027,SSP4,survey,221604,2053.4
SLB,2027,SSP5,survey,192005,2217.28
SLB,2028,SSP1,survey,191657,2238.81
SLB,2028,SSP2,survey,207224,2150.61
SLB,2028,SSP3,survey,220772,2088.04
SLB,2028,SSP4,survey,224289,2064.74
SLB,2028,SSP5,survey,187965,2268.57
SLB,2029,SSP1,survey,188355,2284.22
SLB,2029,SSP2,survey,206740,2178.18
SLB,2029,SSP3,survey,222898,2103.1
SLB,2029,SSP4,survey,227000,2076.13
SLB,2029,SSP5,survey,183899,2321.05
SLB,2030,SSP1,survey,185024,2330.56
SLB,2030,SSP2,survey,206220,2206.09
SLB,2030,SSP3,survey,225033,2118.27
SLB,2030,SSP4,survey,229736,2087.59
SLB,2030,SSP5,survey,179811,2374.74
SLB,2031,SSP1,survey,181482,2376.87
SLB,2031,SSP2,survey,205552,2232.82
SLB,2031,SSP3,survey,227206,2130.46
SLB,2031,SSP4,survey,232370,2096.95
SLB,2031,SSP5,survey,175397,2429.82
SLE,2015,SSP1,survey,2953571,1474.34
SLE,2015,SSP2,survey,2953571,1474.34
SLE,2015,SSP3,survey,2953571,1474.34
SLE,2015,SSP4,survey,2953571,1474.34
SLE,2015,SSP5,survey,2953571,1474.34
SLE,2016,SSP1,survey,2910159,1513.46
SLE,2016,SSP2,survey,2910159,1513.46
SLE,2016,SSP3,survey,2910159,1513.46
SLE,2016,SSP4,survey,2910159,1513.46
SLE,2016,SSP5,survey,2910159,1513.46
SLE,2017,SSP1,survey,2856341,1555.91
SLE,2017,SSP2,survey,2856341,1555.91
SLE,2017,SSP3,survey,2856341,1555.91
SLE,2017,SSP4,survey,2856341,1555.91
SLE,2017,SSP5,survey,2856341,1555.91
SLE,2018,SSP1,survey,2731401,1625.32
SLE,2018,SSP2,survey,2731401,1625.32
SLE,2018,SSP3,survey,2731401,1625.32
SLE,2018,SSP4,survey,2731401,1625.32
SLE,2018,SSP5,survey,2731401,1625.32
SLE,2019,SSP1,survey,2612886,1693.97
SLE,2019,SSP2,survey,2612886,1693.97
SLE,2019,SSP3,survey,2612886,1693.97
SLE,2019,SSP4,survey,2612886,1693.97
SLE,2019,SSP5,survey,2612886,1693.97
SLE,2020,SSP1,survey,2442633,1785.96
SLE,2020,SSP2,survey,2442633,1785.96
SLE,2020,SSP3,survey,2442633,1785.96
SLE,2020,SSP4,survey,2442633,1785.96
SLE,2020,SSP5,survey,2442633,1785.96
SLE,2021,SSP1,survey,2267190,1883.41
SLE,2021,SSP2,survey,2267190,1883.41
SLE,2021,SSP3,survey,2267190,1883.41
SLE,2021,SSP4,survey,2267190,1883.41
SLE,2021,SSP5,survey,2267190,1883.41
SLE,2022,SSP1,survey,2098184,1982.69
SLE,2022,SSP2,survey,2098184,1982.69
SLE,2022,SSP3,survey,2098184,1982.69
SLE,2022,SSP4,survey,2098184,1982.69
SLE,2022,SSP5,survey,2098184,1982.69
SLE,2023,SSP1,survey,2049669,2023.42
SLE,2023,SSP2,survey,2076082,2012.65
SLE,2023,SSP3,survey,2097286,2003.42
SLE,2023,SSP4,survey,2101352,2002.43
SLE,2023,SSP5,survey,2046262,2026.02
SLE,2024,SSP1,survey,2000126,2064.99
SLE,2024,SSP2,survey,2053026,2043.08
SLE,2024,SSP3,survey,2095812,2024.37
SLE,2024,SSP4,survey,2104001,2022.37
SLE,2024,SSP5,survey,1993196,2070.29
SLE,2025,SSP1,survey,1949587,2107.41
SLE,2025,SSP2,survey,2029014,2073.96
SLE,2025,SSP3,survey,2093750,2045.54
SLE,2025,SSP4,survey,2106116,2042.5
SLE,2025,SSP5,survey,1939027,2115.54
SLE,2026,SSP1,survey,1879757,2157.94
SLE,2026,SSP2,survey,1992872,2108.78
SLE,2026,SSP3,survey,2092622,2065.04
SLE,2026,SSP4,survey,2107503,2061.61
SLE,2026,SSP5,survey,1858733,2172.54
SLE,2027,SSP1,survey,1809382,2209.68
SLE,2027,SSP2,survey,1955839,2144.2
SLE,2027,SSP3,survey,2090983,2084.72
SLE,2027,SSP4,survey,2108396,2080.89
SLE,2027,SSP5,survey,1777922,2231.07
SLE,2028,SSP1,survey,1738523,2262.67
SLE,2028,SSP2,survey,1917931,2180.21
SLE,2028,SSP3,survey,2088823,2104.59
SLE,2028,SSP4,survey,2108784,2100.36
SLE,2028,SSP5,survey,1696695,2291.18
SLE,2029,SSP1,survey,1667256,2316.92
SLE,2029,SSP2,survey,1879148,2216.82
SLE,2029,SSP3,survey,2086133,2124.65
SLE,2029,SSP4,survey,2108655,2120
SLE,2029,SSP5,survey,1615162,2352.91
SLE,2030,SSP1,survey,1595663,2372.47
SLE,2030,SSP2,survey,1839507,2254.05
SLE,2030,SSP3,survey,2082916,2144.9
SLE,2030,SSP4,survey,2108008,2139.83
SLE,2030,SSP5,survey,1532927,2416.3
SLE,2031,SSP1,survey,1513851,2433.73
SLE,2031,SSP2,survey,1792680,2293.84
SLE,2031,SSP3,survey,2075293,2165.23
SLE,2031,SSP4,survey,2102675,2159.67
SLE,2031,SSP5,survey,1438998,2487.63
SLV,2015,SSP1,survey,215743,8095.44
SLV,2015,SSP2,survey,215743,8095.44
SLV,2015,SSP3,survey,215743,8095.44
SLV,2015,SSP4,survey,215743,8095.44
SLV,2015,SSP5,survey,215743,8095.44
SLV,2016,SSP1,survey,205428,8262.97
SLV,2016,SSP2,survey,205428,8262.97
SLV,2016,SSP3,survey,205428,8262.97
SLV,2016,SSP4,survey,205428,8262.97
SLV,2016,SSP5,survey,205428,8262.97
SLV,2017,SSP1,survey,196169,8424.61
SLV,2017,SSP2,survey,196169,8424.61
SLV,2017,SSP3,survey,196169,8424.61
SLV,2017,SSP4,survey,196169,8424.61
SLV,2017,SSP5,survey,196169,8424.61
SLV,2018,SSP1,survey,187352,8588.72
SLV,2018,SSP2,survey,187352,8588.72
SLV,2018,SSP3,survey,187352,8588.72
SLV,2018,SSP4,survey,187352,8588.72
SLV,2018,SSP5,survey,187352,8588.72
SLV,2019,SSP1,survey,179790,8738.9
SLV,2019,SSP2,survey,179790,8738.9
SLV,2019,SSP3,survey,179790,8738.9
SLV,2019,SSP4,survey,179790,8738.9
SLV,2019,SSP5,survey,179790,8738.9
SLV,2020,SSP1,survey,172928,8883.52
SLV,2020,SSP2,survey,172928,8883.52
SLV,2020,SSP3,survey,172928,8883.52
SLV,2020,SSP4,survey,172928,8883.52
SLV,2020,SSP5,survey,172928,8883.52
SLV,2021,SSP1,survey,166284,9031.23
SLV,2021,SSP2,survey,166284,9031.23
SLV,2021,SSP3,survey,166284,9031.23
SLV,2021,SSP4,survey,166284,9031.23
SLV,2021,SSP5,survey,166284,9031.23
SLV,2022,SSP1,survey,160238,9182.1
SLV,2022,SSP2,survey,160238,9182.1
SLV,2022,SSP3,survey,160238,9182.1
SLV,2022,SSP4,survey,160238,9182.1
SLV,2022,SSP5,survey,160238,9182.1
SLV,2023,SSP1,survey,150314,9407.52
SLV,2023,SSP2,survey,152716,9359.12
SLV,2023,SSP3,survey,157420,9279.12
SLV,2023,SSP4,survey,153572,9331.82
SLV,2023,SSP5,survey,147354,9458.24
SLV,2024,SSP1,survey,141031,9638.47
SLV,2024,SSP2,survey,145562,9539.54
SLV,2024,SSP3,survey,154656,9377.16
SLV,2024,SSP4,survey,147194,9483.97
SLV,2024,SSP5,survey,135547,9742.68
SLV,2025,SSP1,survey,132355,9875.08
SLV,2025,SSP2,survey,138763,9723.44
SLV,2025,SSP3,survey,151946,9476.24
SLV,2025,SSP4,survey,141094,9638.6
SLV,2025,SSP5,survey,124740,10035.68
SLV,2026,SSP1,survey,122874,10157.12
SLV,2026,SSP2,survey,131343,9933.9
SLV,2026,SSP3,survey,148981,9581.19
SLV,2026,SSP4,survey,134615,9806.79
SLV,2026,SSP5,survey,113140,10393.78
SLV,2027,SSP1,survey,114123,10447.21
SLV,2027,SSP2,survey,124415,10148.92
SLV,2027,SSP3,survey,146081,9687.3
SLV,2027,SSP4,survey,128454,9977.91
SLV,2027,SSP5,survey,102680,10764.66
SLV,2028,SSP1,survey,106061,10745.59
SLV,2028,SSP2,survey,117868,10368.58
SLV,2028,SSP3,survey,143245,9794.59
SLV,2028,SSP4,survey,122659,10152.02
SLV,2028,SSP5,survey,93289,11148.77
SLV,2029,SSP1,survey,98638,11052.49
SLV,2029,SSP2,survey,111704,10593
SLV,2029,SSP3,survey,140473,9903.07
SLV,2029,SSP4,survey,117121,10329.17
SLV,2029,SSP5,survey,84862,11546.59
SLV,2030,SSP1,survey,91805,11368.15
SLV,2030,SSP2,survey,105903,10822.28
SLV,2030,SSP3,survey,137765,10012.75
SLV,2030,SSP4,survey,111857,10509.4
SLV,2030,SSP5,survey,77301,11958.61
SLV,2031,SSP1,survey,85076,11713.41
SLV,2031,SSP2,survey,100010,11072.5
SLV,2031,SSP3,survey,134734,10133.22
SLV,2031,SSP4,survey,106788,10691.13
SLV,2031,SSP5,survey,70005,12417.05
SOM,2015,SSP1,survey,5676717,429.84
SOM,2015,SSP2,survey,5676717,429.84
SOM,2015,SSP3,survey,5676717,429.84
SOM,2015,SSP4,survey,5676717,429.84
SOM,2015,SSP5,survey,5676717,429.84
SOM,2016,SSP1,survey,5829140,429.84
SOM,2016,SSP2,survey,5829140,429.84
SOM,2016,SSP3,survey,5829140,429.84
SOM,2016,SSP4,survey,5829140,429.84
SOM,2016,SSP5,survey,5829140,429.84
SOM,2017,SSP1,survey,5994706,429.84
SOM,2017,SSP2,survey,5994706,429.84
SOM,2017,SSP3,survey,5994706,429.84
SOM,2017,SSP4,survey,5994706,429.84
SOM,2017,SSP5,survey,5994706,429.84
SOM,2018,SSP1,survey,6168423,429.84
SOM,2018,SSP2,survey,6168423,429.84
SOM,2018,SSP3,survey,6168423,429.84
SOM,2018,SSP4,survey,6168423,429.84
SOM,2018,SSP5,survey,6168423,429.84
SOM,2019,SSP1,survey,6348506,429.84
SOM,2019,SSP2,survey,6348506,429.84
SOM,2019,SSP3,survey,6348506,429.84
SOM,2019,SSP4,survey,6348506,429.84
SOM,2019,SSP5,survey,6348506,429.84
SOM,2020,SSP1,survey,6536520,429.84
SOM,2020,SSP2,survey,6536520,429.84
SOM,2020,SSP3,survey,6536520,429.84
SOM,2020,SSP4,survey,6536520,429.84
SOM,2020,SSP5,survey,6536520,429.84
SOM,2021,SSP1,survey,6730079,429.84
SOM,2021,SSP2,survey,6730079,429.84
SOM,2021,SSP3,survey,6730079,429.84
SOM,2021,SSP4,survey,6730079,429.84
SOM,2021,SSP5,survey,6730079,429.84
SOM,2022,SSP1,survey,6926949,429.84
SOM,2022,SSP2,survey,6926949,429.84
SOM,2022,SSP3,survey,6926949,429.84
SOM,2022,SSP4,survey,6926949,429.84
SOM,2022,SSP5,survey,6926949,429.84
SOM,2023,SSP1,survey,6750305,445.39
SOM,2023,SSP2,survey,6818100,443.43
SOM,2023,SSP3,survey,6946531,439.38
SOM,2023,SSP4,survey,6903822,440.55
SOM,2023,SSP5,survey,6672908,448.57
SOM,2024,SSP1,survey,6573014,461.39
SOM,2024,SSP2,survey,6707380,457.32
SOM,2024,SSP3,survey,6965198,449.01
SOM,2024,SSP4,survey,6879090,451.4
SOM,2024,SSP5,survey,6420120,467.99
SOM,2025,SSP1,survey,6392930,478
SOM,2025,SSP2,survey,6592454,471.7
SOM,2025,SSP3,survey,6980522,458.89
SOM,2025,SSP4,survey,6850398,462.57
SOM,2025,SSP5,survey,6166751,488.29
SOM,2026,SSP1,survey,6172125,497.14
SOM,2026,SSP2,survey,6468628,486.46
SOM,2026,SSP3,survey,7015183,467.53
SOM,2026,SSP4,survey,6846892,472.12
SOM,2026,SSP5,survey,5855729,512.84
SOM,2027,SSP1,survey,5951622,516.98
SOM,2027,SSP2,survey,6342671,501.62
SOM,2027,SSP3,survey,7048764,476.29
SOM,2027,SSP4,survey,6841764,481.81
SOM,2027,SSP5,survey,5549148,538.56
SOM,2028,SSP1,survey,5730572,537.66
SOM,2028,SSP2,survey,6213442,517.3
SOM,2028,SSP3,survey,7079817,485.24
SOM,2028,SSP4,survey,6833621,491.74
SOM,2028,SSP5,survey,5246489,565.61
SOM,2029,SSP1,survey,5511566,559.03
SOM,2029,SSP2,survey,6083437,533.34
SOM,2029,SSP3,survey,7110825,494.25
SOM,2029,SSP4,survey,6824909,501.75
SOM,2029,SSP5,survey,4950461,593.88
SOM,2030,SSP1,survey,5293737,581.21
SOM,2030,SSP2,survey,5951559,549.84
SOM,2030,SSP3,survey,7140417,503.38
SOM,2030,SSP4,survey,6814307,511.93
SOM,2030,SSP5,survey,4661241,623.51
SOM,2031,SSP1,survey,5062080,604.95
SOM,2031,SSP2,survey,5815908,566.19
SOM,2031,SSP3,survey,7185111,510.69
SOM,2031,SSP4,survey,6833247,519.37
SOM,2031,SSP5,survey,4356760,655.91
SRB,2015,SSP1,survey,18281,10370.78
SRB,2015,SSP2,survey,18281,10370.78
SRB,2015,SSP3,survey,18281,10370.78
SRB,2015,SSP4,survey,18281,10370.78
SRB,2015,SSP5,survey,18281,10370.78
SRB,2016,SSP1,survey,16963,10701.76
SRB,2016,SSP2,survey,16963,10701.76
SRB,2016,SSP3,survey,16963,10701.76
SRB,2016,SSP4,survey,16963,10701.76
SRB,2016,SSP5,survey,16963,10701.76
SRB,2017,SSP1,survey,15702,11066.1
SRB,2017,SSP2,survey,15702,11066.1
SRB,2017,SSP3,survey,15702,11066.1
SRB,2017,SSP4,survey,15702,11066.1
SRB,2017,SSP5,survey,15702,11066.1
SRB,2018,SSP1,survey,14397,11503.32
SRB,2018,SSP2,survey,14397,11503.32
SRB,2018,SSP3,survey,14397,11503.32
SRB,2018,SSP4,survey,14397,11503.32
SRB,2018,SSP5,survey,14397,11503.32
SRB,2019,SSP1,survey,13262,11950.45
SRB,2019,SSP2,survey,13262,11950.45
SRB,2019,SSP3,survey,13262,11950.45
SRB,2019,SSP4,survey,13262,11950.45
SRB,2019,SSP5,survey,13262,11950.45
SRB,2020,SSP1,survey,12039,12478.05
SRB,2020,SSP2,survey,12039,12478.05
SRB,2020,SSP3,survey,12039,12478.05
SRB,2020,SSP4,survey,12039,12478.05
SRB,2020,SSP5,survey,12039,12478.05
SRB,2021,SSP1,survey,11308,13038.06
SRB,2021,SSP2,survey,11308,13038.06
SRB,2021,SSP3,survey,11308,13038.06
SRB,2021,SSP4,survey,11308,13038.06
SRB,2021,SSP5,survey,11308,13038.06
SRB,2022,SSP1,survey,10311,13607.89
SRB,2022,SSP2,survey,10311,13607.89
SRB,2022,SSP3,survey,10311,13607.89
SRB,2022,SSP4,survey,10311,13607.89
SRB,2022,SSP5,survey,10311,13607.89
SRB,2023,SSP1,survey,9970,13841.41
SRB,2023,SSP2,survey,10000,13824.87
SRB,2023,SSP3,survey,10011,13816.04
SRB,2023,SSP4,survey,9980,13830.8
SRB,2023,SSP5,survey,9985,13837.95
SRB,2024,SSP1,survey,9501,14078.94
SRB,2024,SSP2,survey,9581,14045.3
SRB,2024,SSP3,survey,9616,14027.38
SRB,2024,SSP4,survey,9536,14057.35
SRB,2024,SSP5,survey,9534,14071.9
SRB,2025,SSP1,survey,9576,14320.55
SRB,2025,SSP2,survey,9684,14269.25
SRB,2025,SSP3,survey,9206,14241.94
SRB,2025,SSP4,survey,9620,14287.62
SRB,2025,SSP5,survey,9622,14309.8
SRB,2026,SSP1,survey,9210,14549.33
SRB,2026,SSP2,survey,9356,14470.46
SRB,2026,SSP3,survey,9417,14429.92
SRB,2026,SSP4,survey,9262,14501.99
SRB,2026,SSP5,survey,9262,14539.25
SRB,2027,SSP1,survey,9090,14781.77
SRB,2027,SSP2,survey,9127,14674.51
SRB,2027,SSP3,survey,9137,14620.39
SRB,2027,SSP4,survey,9067,14719.57
SRB,2027,SSP5,survey,9137,14772.39
SRB,2028,SSP1,survey,8560,15017.92
SRB,2028,SSP2,survey,8603,14881.44
SRB,2028,SSP3,survey,9125,14813.36
SRB,2028,SSP4,survey,8533,14940.42
SRB,2028,SSP5,survey,8614,15009.26
SRB,2029,SSP1,survey,8263,15257.85
SRB,2029,SSP2,survey,8605,15091.28
SRB,2029,SSP3,survey,8601,15008.89
SRB,2029,SSP4,survey,8304,15164.59
SRB,2029,SSP5,survey,8330,15249.93
SRB,2030,SSP1,survey,8072,15501.61
SRB,2030,SSP2,survey,8279,15304.09
SRB,2030,SSP3,survey,8350,15206.99
SRB,2030,SSP4,survey,8117,15392.12
SRB,2030,SSP5,survey,8146,15494.46
SRB,2031,SSP1,survey,7901,15729.95
SRB,2031,SSP2,survey,8130,15501.24
SRB,2031,SSP3,survey,8209,15388.67
SRB,2031,SSP4,survey,7947,15606.34
SRB,2031,SSP5,survey,7982,15724.54
SSD,2015,SSP1,survey,8349459,1806.08
SSD,2015,SSP2,survey,8349459,1806.08
SSD,2015,SSP3,survey,8349459,1806.08
SSD,2015,SSP4,survey,8349459,1806.08
SSD,2015,SSP5,survey,8349459,1806.08
SSD,2016,SSP1,survey,9738952,1507.72
SSD,2016,SSP2,survey,9738952,1507.72
SSD,2016,SSP3,survey,9738952,1507.72
SSD,2016,SSP4,survey,9738952,1507.72
SSD,2016,SSP5,survey,9738952,1507.72
SSD,2017,SSP1,survey,10384741,1414.45
SSD,2017,SSP2,survey,10384741,1414.45
SSD,2017,SSP3,survey,10384741,1414.45
SSD,2017,SSP4,survey,10384741,1414.45
SSD,2017,SSP5,survey,10384741,1414.45
SSD,2018,SSP1,survey,10861257,1363.59
SSD,2018,SSP2,survey,10861257,1363.59
SSD,2018,SSP3,survey,10861257,1363.59
SSD,2018,SSP4,survey,10861257,1363.59
SSD,2018,SSP5,survey,10861257,1363.59
SSD,2019,SSP1,survey,11061352,1381.49
SSD,2019,SSP2,survey,11061352,1381.49
SSD,2019,SSP3,survey,11061352,1381.49
SSD,2019,SSP4,survey,11061352,1381.49
SSD,2019,SSP5,survey,11061352,1381.49
SSD,2020,SSP1,survey,11079695,1442.22
SSD,2020,SSP2,survey,11079695,1442.22
SSD,2020,SSP3,survey,11079695,1442.22
SSD,2020,SSP4,survey,11079695,1442.22
SSD,2020,SSP5,survey,11079695,1442.22
SSD,2021,SSP1,survey,11327623,1449.44
SSD,2021,SSP2,survey,11327623,1449.44
SSD,2021,SSP3,survey,11327623,1449.44
SSD,2021,SSP4,survey,11327623,1449.44
SSD,2021,SSP5,survey,11327623,1449.44
SSD,2022,SSP1,survey,11520171,1469.55
SSD,2022,SSP2,survey,11520171,1469.55
SSD,2022,SSP3,survey,11520171,1469.55
SSD,2022,SSP4,survey,11520171,1469.55
SSD,2022,SSP5,survey,11520171,1469.55
SSD,2023,SSP1,survey,11793681,1472.49
SSD,2023,SSP2,survey,11793681,1472.49
SSD,2023,SSP3,survey,11793681,1472.49
SSD,2023,SSP4,survey,11793681,1472.49
SSD,2023,SSP5,survey,11793681,1472.49
SSD,2024,SSP1,survey,12060764,1476.44
SSD,2024,SSP2,survey,12060764,1476.44
SSD,2024,SSP3,survey,12060764,1476.44
SSD,2024,SSP4,survey,12060764,1476.44
SSD,2024,SSP5,survey,12060764,1476.44
SSD,2025,SSP1,survey,12326101,1480.99
SSD,2025,SSP2,survey,12326101,1480.99
SSD,2025,SSP3,survey,12326101,1480.99
SSD,2025,SSP4,survey,12326101,1480.99
SSD,2025,SSP5,survey,12326101,1480.99
SSD,2026,SSP1,survey,12584514,1486.49
SSD,2026,SSP2,survey,12584514,1486.49
SSD,2026,SSP3,survey,12584514,1486.49
SSD,2026,SSP4,survey,12584514,1486.49
SSD,2026,SSP5,survey,12584514,1486.49
SSD,2027,SSP1,survey,12840557,1492.57
SSD,2027,SSP2,survey,12840557,1492.57
SSD,2027,SSP3,survey,12840557,1492.57
SSD,2027,SSP4,survey,12840557,1492.57
SSD,2027,SSP5,survey,12840557,1492.57
SSD,2028,SSP1,survey,13089288,1499.56
SSD,2028,SSP2,survey,13089288,1499.56
SSD,2028,SSP3,survey,13089288,1499.56
SSD,2028,SSP4,survey,13089288,1499.56
SSD,2028,SSP5,survey,13089288,1499.56
SSD,2029,SSP1,survey,13334299,1507.17
SSD,2029,SSP2,survey,13334299,1507.17
SSD,2029,SSP3,survey,13334299,1507.17
SSD,2029,SSP4,survey,13334299,1507.17
SSD,2029,SSP5,survey,13334299,1507.17
SSD,2030,SSP1,survey,13579759,1515.08
SSD,2030,SSP2,survey,13579759,1515.08
SSD,2030,SSP3,survey,13579759,1515.08
SSD,2030,SSP4,survey,13579759,1515.08
SSD,2030,SSP5,survey,13579759,1515.08
SSD,2031,SSP1,survey,13828219,1523.12
SSD,2031,SSP2,survey,13828219,1523.12
SSD,2031,SSP3,survey,13828219,1523.12
SSD,2031,SSP4,survey,13828219,1523.12
SSD,2031,SSP5,survey,13828219,1523.12
STP,2015,SSP1,survey,51949,2987.64
STP,2015,SSP2,survey,51949,2987.64
STP,2015,SSP3,survey,51949,2987.64
STP,2015,SSP4,survey,51949,2987.64
STP,2015,SSP5,survey,51949,2987.64
STP,2016,SSP1,survey,51069,3042.19
STP,2016,SSP2,survey,51069,3042.19
STP,2016,SSP3,survey,51069,3042.19
STP,2016,SSP4,survey,51069,3042.19
STP,2016,SSP5,survey,51069,3042.19
STP,2017,SSP1,survey,49071,3128.34
STP,2017,SSP2,survey,49071,3128.34
STP,2017,SSP3,survey,49071,3128.34
STP,2017,SSP4,survey,49071,3128.34
STP,2017,SSP5,survey,49071,3128.34
STP,2018,SSP1,survey,46475,3233.34
STP,2018,SSP2,survey,46475,3233.34
STP,2018,SSP3,survey,46475,3233.34
STP,2018,SSP4,survey,46475,3233.34
STP,2018,SSP5,survey,46475,3233.34
STP,2019,SSP1,survey,43836,3342.42
STP,2019,SSP2,survey,43836,3342.42
STP,2019,SSP3,survey,43836,3342.42
STP,2019,SSP4,survey,43836,3342.42
STP,2019,SSP5,survey,43836,3342.42
STP,2020,SSP1,survey,41167,3455.32
STP,2020,SSP2,survey,41167,3455.32
STP,2020,SSP3,survey,41167,3455.32
STP,2020,SSP4,survey,41167,3455.32
STP,2020,SSP5,survey,41167,3455.32
STP,2021,SSP1,survey,38494,3572.4
