region,period,scen,diffmig
12,2075,SSP1,-3951.547546
12,2080,SSP1,-4308.771866
12,2085,SSP1,-4652.772597
12,2090,SSP1,-4982.896041
12,2095,SSP1,-5298.797045
12,2100,SSP1,-5600.119561
218,2015,SSP1,0
218,2020,SSP1,-34.06041274
218,2025,SSP1,-74.14647863
218,2030,SSP1,-118.9556794
218,2035,SSP1,-167.8354197
218,2040,SSP1,-220.5269612
218,2045,SSP1,-276.94769
218,2050,SSP1,-336.8471949
218,2055,SSP1,-399.8388772
218,2060,SSP1,-465.410507
218,2065,SSP1,-533.1101104
218,2070,SSP1,-602.3332371
218,2075,SSP1,-672.4793433
218,2080,SSP1,-742.8784772
218,2085,SSP1,-812.8369433
218,2090,SSP1,-881.733555
218,2095,SSP1,-949.0997184
218,2100,SSP1,-1014.615025
818,2015,SSP1,0
818,2020,SSP1,-310.7306525
818,2025,SSP1,-680.6694537
818,2030,SSP1,-1091.043632
818,2035,SSP1,-1532.000375
818,2040,SSP1,-2002.802811
818,2045,SSP1,-2505.868364
818,2050,SSP1,-3040.415906
818,2055,SSP1,-3601.116687
818,2060,SSP1,-4180.631968
818,2065,SSP1,-4772.040209
818,2070,SSP1,-5369.153328
818,2075,SSP1,-5966.18619
818,2080,SSP1,-6557.697853
818,2085,SSP1,-7139.022547
818,2090,SSP1,-7707.117253
818,2095,SSP1,-8261.272145
818,2100,SSP1,-8801.580542
232,2015,SSP1,0
232,2020,SSP1,-48.42628598
232,2025,SSP1,-107.0052478
232,2030,SSP1,-170.8915652
232,2035,SSP1,-237.6527559
232,2040,SSP1,-306.8074521
232,2045,SSP1,-378.6310262
232,2050,SSP1,-453.1472987
232,2055,SSP1,-529.6583273
232,2060,SSP1,-606.9295762
232,2065,SSP1,-683.3327915
232,2070,SSP1,-757.543034
232,2075,SSP1,-828.6625677
232,2080,SSP1,-895.9788628
232,2085,SSP1,-958.8605903
232,2090,SSP1,-1016.678665
232,2095,SSP1,-1068.785172
232,2100,SSP1,-1114.520626
724,2015,SSP1,0
724,2020,SSP1,510.6918371
724,2025,SSP1,1098.888031
724,2030,SSP1,1751.298277
724,2035,SSP1,2456.693588
724,2040,SSP1,3205.620915
724,2045,SSP1,3993.824313
724,2050,SSP1,4820.424921
724,2055,SSP1,5681.837231
724,2060,SSP1,6572.999432
724,2065,SSP1,7486.072708
724,2070,SSP1,8411.074648
724,2075,SSP1,9338.212714
724,2080,SSP1,10257.13939
724,2085,SSP1,11158.37395
724,2090,SSP1,12030.93413
724,2095,SSP1,12851.24403
724,2100,SSP1,13575.79861
233,2015,SSP1,0
233,2020,SSP1,1.691433873
233,2025,SSP1,5.289563488
233,2030,SSP1,10.68016808
233,2035,SSP1,17.86369931
233,2040,SSP1,26.78631852
233,2045,SSP1,37.27230359
233,2050,SSP1,49.10920442
233,2055,SSP1,62.07900803
233,2060,SSP1,75.96222839
233,2065,SSP1,90.55952311
233,2070,SSP1,105.7162232
233,2075,SSP1,121.253784
233,2080,SSP1,136.9695828
233,2085,SSP1,152.6191599
233,2090,SSP1,167.9406266
233,2095,SSP1,182.664584
233,2100,SSP1,196.5048333
231,2015,SSP1,0
231,2020,SSP1,104.395431
231,2025,SSP1,199.6123989
231,2030,SSP1,297.7373294
231,2035,SSP1,398.3450594
231,2040,SSP1,500.9242937
231,2045,SSP1,605.0111562
231,2050,SSP1,710.212299
231,2055,SSP1,815.9353599
231,2060,SSP1,921.4304302
231,2065,SSP1,1025.829169
231,2070,SSP1,1128.42734
231,2075,SSP1,1229.05105
231,2080,SSP1,1328.633491
231,2085,SSP1,1429.393914
231,2090,SSP1,1534.546007
231,2095,SSP1,1647.203025
231,2100,SSP1,1769.379917
246,2015,SSP1,0
246,2020,SSP1,10.89297739
246,2025,SSP1,24.19335829
246,2030,SSP1,39.7404803
246,2035,SSP1,57.37172025
246,2040,SSP1,76.975539
246,2045,SSP1,98.42269639
246,2050,SSP1,121.485125
246,2055,SSP1,145.8584669
246,2060,SSP1,171.2270798
246,2065,SSP1,197.2164785
246,2070,SSP1,223.4456575
246,2075,SSP1,249.5016895
246,2080,SSP1,275.1013981
246,2085,SSP1,300.0405828
246,2090,SSP1,324.0948157
246,2095,SSP1,346.8831484
246,2100,SSP1,367.9107028
242,2015,SSP1,0
242,2020,SSP1,-29.45352905
242,2025,SSP1,-62.46108305
242,2030,SSP1,-97.39014132
242,2035,SSP1,-133.5153422
242,2040,SSP1,-170.3025375
242,2045,SSP1,-207.5131563
242,2050,SSP1,-244.9349181
242,2055,SSP1,-282.2861424
242,2060,SSP1,-319.0686833
242,2065,SSP1,-354.8739279
242,2070,SSP1,-389.1946291
242,2075,SSP1,-421.5318145
242,2080,SSP1,-451.4587616
242,2085,SSP1,-478.7163962
242,2090,SSP1,-503.2295208
242,2095,SSP1,-525.1120878
242,2100,SSP1,-544.6121014
250,2015,SSP1,0
250,2020,SSP1,515.2891376
250,2025,SSP1,1126.779094
250,2030,SSP1,1807.682881
250,2035,SSP1,2538.732478
250,2040,SSP1,3310.667745
250,2045,SSP1,4121.298082
250,2050,SSP1,4971.168085
250,2055,SSP1,5857.436908
250,2060,SSP1,6771.117979
250,2065,SSP1,7699.427463
250,2070,SSP1,8629.168554
250,2075,SSP1,9550.076547
250,2080,SSP1,10453.86896
250,2085,SSP1,11331.42547
250,2090,SSP1,12171.20455
250,2095,SSP1,12959.67116
250,2100,SSP1,13682.29823
266,2015,SSP1,0
266,2020,SSP1,23.76970107
266,2025,SSP1,49.34441444
266,2030,SSP1,75.61086131
266,2035,SSP1,101.8849537
266,2040,SSP1,127.865329
266,2045,SSP1,153.5154024
266,2050,SSP1,178.8176956
266,2055,SSP1,203.6001203
266,2060,SSP1,227.5468714
266,2065,SSP1,250.2426509
266,2070,SSP1,271.2970131
266,2075,SSP1,290.41759
266,2080,SSP1,307.5695251
266,2085,SSP1,322.882132
266,2090,SSP1,336.5976505
266,2095,SSP1,348.9560057
266,2100,SSP1,360.0770117
826,2015,SSP1,0
826,2020,SSP1,445.7789053
826,2025,SSP1,987.5295408
826,2030,SSP1,1601.444499
826,2035,SSP1,2271.674158
826,2040,SSP1,2989.554769
826,2045,SSP1,3751.485674
826,2050,SSP1,4555.17092
826,2055,SSP1,5395.433646
826,2060,SSP1,6264.632582
826,2065,SSP1,7150.455582
826,2070,SSP1,8039.931298
826,2075,SSP1,8921.134928
826,2080,SSP1,9785.62927
826,2085,SSP1,10626.92543
826,2090,SSP1,11436.92345
826,2095,SSP1,12203.62848
826,2100,SSP1,12908.75486
268,2015,SSP1,0
268,2020,SSP1,-172.8318944
268,2025,SSP1,-348.6879289
268,2030,SSP1,-519.6826192
268,2035,SSP1,-682.148214
268,2040,SSP1,-835.6390627
268,2045,SSP1,-981.0657354
268,2050,SSP1,-1119.359828
268,2055,SSP1,-1249.427108
268,2060,SSP1,-1369.177481
268,2065,SSP1,-1476.898896
268,2070,SSP1,-1571.574247
268,2075,SSP1,-1652.831297
268,2080,SSP1,-1720.364291
268,2085,SSP1,-1772.821395
268,2090,SSP1,-1810.800055
268,2095,SSP1,-1836.558912
268,2100,SSP1,-1853.104616
288,2015,SSP1,0
288,2020,SSP1,-62.66422184
288,2025,SSP1,-135.1224399
288,2030,SSP1,-213.8317445
288,2035,SSP1,-298.2116159
288,2040,SSP1,-387.9601081
288,2045,SSP1,-482.9708007
288,2050,SSP1,-582.8728216
288,2055,SSP1,-686.712521
288,2060,SSP1,-792.4796037
288,2065,SSP1,-898.1506172
288,2070,SSP1,-1002.374472
288,2075,SSP1,-1104.356255
288,2080,SSP1,-1203.4319
288,2085,SSP1,-1298.739277
288,2090,SSP1,-1389.531501
288,2095,SSP1,-1474.881524
288,2100,SSP1,-1553.948412
324,2015,SSP1,0
324,2020,SSP1,-86.98776956
324,2025,SSP1,-199.7181408
324,2030,SSP1,-324.2339044
324,2035,SSP1,-455.2532252
324,2040,SSP1,-591.8126762
324,2045,SSP1,-734.1979625
324,2050,SSP1,-882.2643423
324,2055,SSP1,-1035.139202
324,2060,SSP1,-1190.470167
324,2065,SSP1,-1345.21291
324,2070,SSP1,-1496.458698
324,2075,SSP1,-1642.177442
324,2080,SSP1,-1780.920281
324,2085,SSP1,-1910.413253
324,2090,SSP1,-2029.228548
324,2095,SSP1,-2135.244391
324,2100,SSP1,-2226.297341
270,2015,SSP1,0
270,2020,SSP1,-1.104220552
270,2025,SSP1,-4.252057098
270,2030,SSP1,-8.517071729
270,2035,SSP1,-13.61830254
270,2040,SSP1,-19.54941144
270,2045,SSP1,-26.38736403
270,2050,SSP1,-34.20964223
270,2055,SSP1,-43.01532349
270,2060,SSP1,-52.66543119
270,2065,SSP1,-62.8810439
270,2070,SSP1,-73.39136102
270,2075,SSP1,-83.99111812
270,2080,SSP1,-94.52518207
270,2085,SSP1,-104.8086495
270,2090,SSP1,-114.6222022
270,2095,SSP1,-123.733289
270,2100,SSP1,-131.9262805
624,2015,SSP1,0
624,2020,SSP1,-33.12580906
624,2025,SSP1,-72.73883929
624,2030,SSP1,-115.1160986
624,2035,SSP1,-158.4452229
624,2040,SSP1,-202.3280646
624,2045,SSP1,-246.7730954
624,2050,SSP1,-291.511433
624,2055,SSP1,-335.8690061
624,2060,SSP1,-378.6958046
624,2065,SSP1,-419.0026449
624,2070,SSP1,-456.3606797
624,2075,SSP1,-490.6806798
624,2080,SSP1,-521.7625827
624,2085,SSP1,-549.061272
624,2090,SSP1,-572.8080442
624,2095,SSP1,-592.7819969
624,2100,SSP1,-608.9966319
226,2015,SSP1,0
226,2020,SSP1,25.68255048
226,2025,SSP1,52.77356314
226,2030,SSP1,80.36409656
226,2035,SSP1,107.8576782
226,2040,SSP1,135.0185148
226,2045,SSP1,161.7359556
226,2050,SSP1,187.7701595
226,2055,SSP1,212.7839773
226,2060,SSP1,236.3122956
226,2065,SSP1,257.9957538
226,2070,SSP1,277.6086477
226,2075,SSP1,295.0789556
226,2080,SSP1,310.4992162
226,2085,SSP1,324.2415631
226,2090,SSP1,336.4126317
226,2095,SSP1,347.0247019
226,2100,SSP1,356.0547216
300,2015,SSP1,0
300,2020,SSP1,83.10124837
300,2025,SSP1,182.760828
300,2030,SSP1,295.9129162
300,2035,SSP1,420.2976512
300,2040,SSP1,554.1403892
300,2045,SSP1,696.4996153
300,2050,SSP1,846.6741384
300,2055,SSP1,1003.825404
300,2060,SSP1,1166.699767
300,2065,SSP1,1333.647542
300,2070,SSP1,1502.61454
300,2075,SSP1,1671.638144
300,2080,SSP1,1838.984648
300,2085,SSP1,2002.947341
300,2090,SSP1,2161.80173
300,2095,SSP1,2313.569097
300,2100,SSP1,2456.409281
320,2015,SSP1,0
320,2020,SSP1,-214.2871648
320,2025,SSP1,-461.6578593
320,2030,SSP1,-730.3326108
320,2035,SSP1,-1013.847653
320,2040,SSP1,-1309.042202
320,2045,SSP1,-1614.148712
320,2050,SSP1,-1927.575128
320,2055,SSP1,-2246.424627
320,2060,SSP1,-2566.694302
320,2065,SSP1,-2883.670242
320,2070,SSP1,-3192.404893
320,2075,SSP1,-3489.266065
320,2080,SSP1,-3769.294063
320,2085,SSP1,-4029.042678
320,2090,SSP1,-4265.998401
320,2095,SSP1,-4479.282962
320,2100,SSP1,-4668.795643
328,2015,SSP1,0
328,2020,SSP1,-57.29625402
328,2025,SSP1,-118.1228349
328,2030,SSP1,-179.4365126
328,2035,SSP1,-239.5716059
328,2040,SSP1,-297.7513965
328,2045,SSP1,-353.6857764
328,2050,SSP1,-406.7239168
328,2055,SSP1,-456.1987014
328,2060,SSP1,-501.4363437
328,2065,SSP1,-541.8585952
328,2070,SSP1,-576.9726533
328,2075,SSP1,-606.3852521
328,2080,SSP1,-629.7043928
328,2085,SSP1,-647.3303935
328,2090,SSP1,-659.6420477
328,2095,SSP1,-667.2002353
328,2100,SSP1,-670.7317863
344,2015,SSP1,0
344,2020,SSP1,145.8888261
344,2025,SSP1,320.6457866
344,2030,SSP1,518.2976504
344,2035,SSP1,734.6028897
344,2040,SSP1,967.1216201
344,2045,SSP1,1215.365535
344,2050,SSP1,1478.94343
344,2055,SSP1,1755.260877
344,2060,SSP1,2040.781481
344,2065,SSP1,2331.613428
344,2070,SSP1,2623.624391
344,2075,SSP1,2913.231386
344,2080,SSP1,3197.39481
344,2085,SSP1,3473.229307
344,2090,SSP1,3737.60699
344,2095,SSP1,3987.080613
344,2100,SSP1,4217.882321
340,2015,SSP1,0
340,2020,SSP1,-50.10781456
340,2025,SSP1,-107.0840068
340,2030,SSP1,-168.5002409
340,2035,SSP1,-233.1276903
340,2040,SSP1,-300.3234122
340,2045,SSP1,-369.6261908
340,2050,SSP1,-440.4412194
340,2055,SSP1,-512.0257468
340,2060,SSP1,-583.4361943
340,2065,SSP1,-653.8520695
340,2070,SSP1,-722.2382229
340,2075,SSP1,-787.6359129
340,2080,SSP1,-849.3045676
340,2085,SSP1,-906.5734686
340,2090,SSP1,-958.9927491
340,2095,SSP1,-1006.330118
340,2100,SSP1,-1048.466593
191,2015,SSP1,0
191,2020,SSP1,-26.24398428
191,2025,SSP1,-49.53959481
191,2030,SSP1,-69.44136413
191,2035,SSP1,-85.05917443
191,2040,SSP1,-96.00127215
191,2045,SSP1,-102.4959463
191,2050,SSP1,-104.9811276
191,2055,SSP1,-104.0160659
191,2060,SSP1,-100.0700436
191,2065,SSP1,-93.26409168
191,2070,SSP1,-83.50976653
191,2075,SSP1,-70.8330248
191,2080,SSP1,-55.47729401
191,2085,SSP1,-37.8318014
191,2090,SSP1,-18.40531442
191,2095,SSP1,2.224106869
191,2100,SSP1,23.19279125
332,2015,SSP1,0
332,2020,SSP1,-119.4783452
332,2025,SSP1,-252.9939861
332,2030,SSP1,-392.452382
332,2035,SSP1,-533.4730863
332,2040,SSP1,-674.2585409
332,2045,SSP1,-814.1795066
332,2050,SSP1,-952.6587496
332,2055,SSP1,-1088.400773
332,2060,SSP1,-1219.067885
332,2065,SSP1,-1341.434548
332,2070,SSP1,-1453.407694
332,2075,SSP1,-1553.890625
332,2080,SSP1,-1642.574938
332,2085,SSP1,-1719.684789
332,2090,SSP1,-1785.841039
332,2095,SSP1,-1841.546506
332,2100,SSP1,-1886.957414
348,2015,SSP1,0
348,2020,SSP1,20.04629193
348,2025,SSP1,47.37976782
348,2030,SSP1,81.09958914
348,2035,SSP1,120.6484004
348,2040,SSP1,165.5896424
348,2045,SSP1,215.6343339
348,2050,SSP1,270.4001169
348,2055,SSP1,329.315339
348,2060,SSP1,391.6460221
348,2065,SSP1,456.7333352
348,2070,SSP1,523.8909247
348,2075,SSP1,592.4211892
348,2080,SSP1,661.6079988
348,2085,SSP1,730.6673921
348,2090,SSP1,798.7657729
348,2095,SSP1,865.1245876
348,2100,SSP1,929.051926
360,2015,SSP1,0
360,2020,SSP1,-364.830355
360,2025,SSP1,-784.3489764
360,2030,SSP1,-1238.860489
360,2035,SSP1,-1715.639387
360,2040,SSP1,-2208.461781
360,2045,SSP1,-2715.338054
360,2050,SSP1,-3234.73018
360,2055,SSP1,-3763.590758
360,2060,SSP1,-4296.984346
360,2065,SSP1,-4828.741174
360,2070,SSP1,-5353.005629
360,2075,SSP1,-5864.909711
360,2080,SSP1,-6361.078494
360,2085,SSP1,-6839.7679
360,2090,SSP1,-7300.348835
360,2095,SSP1,-7744.5267
360,2100,SSP1,-8174.005578
356,2015,SSP1,0
356,2020,SSP1,-466.1760712
356,2025,SSP1,-990.0312826
356,2030,SSP1,-1550.109615
356,2035,SSP1,-2141.718263
356,2040,SSP1,-2765.316604
356,2045,SSP1,-3417.975574
356,2050,SSP1,-4091.446329
356,2055,SSP1,-4773.927656
356,2060,SSP1,-5456.615513
356,2065,SSP1,-6133.832073
356,2070,SSP1,-6802.157014
356,2075,SSP1,-7455.65072
356,2080,SSP1,-8086.46854
356,2085,SSP1,-8687.724601
356,2090,SSP1,-9256.466071
356,2095,SSP1,-9793.444829
356,2100,SSP1,-10300.20822
372,2015,SSP1,0
372,2020,SSP1,7.618980842
372,2025,SSP1,18.15168038
372,2030,SSP1,31.10388049
372,2035,SSP1,46.45369159
372,2040,SSP1,63.83924821
372,2045,SSP1,82.84925332
372,2050,SSP1,103.2097362
372,2055,SSP1,124.6903432
372,2060,SSP1,147.1259606
372,2065,SSP1,170.2870053
372,2070,SSP1,193.8955886
372,2075,SSP1,217.8272577
372,2080,SSP1,241.8385464
372,2085,SSP1,265.6212053
372,2090,SSP1,288.6000282
372,2095,SSP1,309.8114105
372,2100,SSP1,327.882723
364,2015,SSP1,0
364,2020,SSP1,130.4700476
364,2025,SSP1,269.5378376
364,2030,SSP1,415.514533
364,2035,SSP1,567.5524052
364,2040,SSP1,725.3136082
364,2045,SSP1,888.0173322
364,2050,SSP1,1054.347167
364,2055,SSP1,1223.194026
364,2060,SSP1,1393.773055
364,2065,SSP1,1565.698001
364,2070,SSP1,1737.846142
364,2075,SSP1,1909.251419
364,2080,SSP1,2078.914046
364,2085,SSP1,2245.856558
364,2090,SSP1,2408.65604
364,2095,SSP1,2565.14302
364,2100,SSP1,2712.585139
368,2015,SSP1,0
368,2020,SSP1,-133.377824
368,2025,SSP1,-304.5181187
368,2030,SSP1,-500.1860176
368,2035,SSP1,-714.7854561
368,2040,SSP1,-948.0515104
368,2045,SSP1,-1201.407844
368,2050,SSP1,-1474.736118
368,2055,SSP1,-1765.443205
368,2060,SSP1,-2069.877435
368,2065,SSP1,-2384.059919
368,2070,SSP1,-2704.975115
368,2075,SSP1,-3030.33303
368,2080,SSP1,-3357.923337
368,2085,SSP1,-3685.264021
368,2090,SSP1,-4009.639103
368,2095,SSP1,-4328.935616
368,2100,SSP1,-4641.129165
352,2015,SSP1,0
352,2020,SSP1,0.297554651
352,2025,SSP1,0.71695154
352,2030,SSP1,1.237479285
352,2035,SSP1,1.838979593
352,2040,SSP1,2.508370997
352,2045,SSP1,3.240481403
352,2050,SSP1,4.031916489
352,2055,SSP1,4.87592499
352,2060,SSP1,5.759289042
352,2065,SSP1,6.663073815
352,2070,SSP1,7.564613019
352,2075,SSP1,8.437947295
352,2080,SSP1,9.270483393
352,2085,SSP1,10.05528091
352,2090,SSP1,10.78076438
352,2095,SSP1,11.41906137
352,2100,SSP1,11.95080588
376,2015,SSP1,0
376,2020,SSP1,159.5968128
376,2025,SSP1,348.4437719
376,2030,SSP1,553.0426981
376,2035,SSP1,765.0293337
376,2040,SSP1,980.1917408
376,2045,SSP1,1198.152738
376,2050,SSP1,1419.636812
376,2055,SSP1,1644.36294
376,2060,SSP1,1869.396193
376,2065,SSP1,2089.25708
376,2070,SSP1,2298.437751
376,2075,SSP1,2492.939155
376,2080,SSP1,2670.640419
376,2085,SSP1,2830.102888
376,2090,SSP1,2969.298288
376,2095,SSP1,3085.283608
376,2100,SSP1,3175.538587
380,2015,SSP1,0
380,2020,SSP1,278.9842633
380,2025,SSP1,622.0752407
380,2030,SSP1,1018.913647
380,2035,SSP1,1460.350266
380,2040,SSP1,1939.789629
380,2045,SSP1,2454.003206
380,2050,SSP1,3001.198594
380,2055,SSP1,3579.11351
380,2060,SSP1,4183.779808
380,2065,SSP1,4809.919454
380,2070,SSP1,5450.791241
380,2075,SSP1,6099.168343
380,2080,SSP1,6748.826362
380,2085,SSP1,7393.071698
380,2090,SSP1,8024.494882
380,2095,SSP1,8633.430983
380,2100,SSP1,9208.832264
388,2015,SSP1,0
388,2020,SSP1,-109.0126659
388,2025,SSP1,-228.5101329
388,2030,SSP1,-353.9933929
388,2035,SSP1,-482.2951095
388,2040,SSP1,-611.4372099
388,2045,SSP1,-740.5130141
388,2050,SSP1,-868.8474518
388,2055,SSP1,-995.2138449
388,2060,SSP1,-1117.847415
388,2065,SSP1,-1234.882172
388,2070,SSP1,-1344.399419
388,2075,SSP1,-1444.524185
388,2080,SSP1,-1534.149349
388,2085,SSP1,-1612.503809
388,2090,SSP1,-1679.422721
388,2095,SSP1,-1735.779704
388,2100,SSP1,-1781.998477
400,2015,SSP1,0
400,2020,SSP1,221.6344577
400,2025,SSP1,475.4821183
400,2030,SSP1,742.1694988
400,2035,SSP1,1010.362032
400,2040,SSP1,1277.464642
400,2045,SSP1,1545.655242
400,2050,SSP1,1816.770476
400,2055,SSP1,2090.146915
400,2060,SSP1,2360.914559
400,2065,SSP1,2622.325982
400,2070,SSP1,2869.275248
400,2075,SSP1,3099.178739
400,2080,SSP1,3310.77604
400,2085,SSP1,3502.906768
400,2090,SSP1,3674.170346
400,2095,SSP1,3823.837109
400,2100,SSP1,3952.787009
392,2015,SSP1,0
392,2020,SSP1,180.9527529
392,2025,SSP1,397.3256505
392,2030,SSP1,643.1209366
392,2035,SSP1,914.4253891
392,2040,SSP1,1208.376363
392,2045,SSP1,1524.040759
392,2050,SSP1,1859.813847
392,2055,SSP1,2213.461957
392,2060,SSP1,2582.036678
392,2065,SSP1,2961.960207
392,2070,SSP1,3349.592192
392,2075,SSP1,3741.603594
392,2080,SSP1,4135.134888
392,2085,SSP1,4526.738818
392,2090,SSP1,4912.389818
392,2095,SSP1,5286.737647
392,2100,SSP1,5644.457399
398,2015,SSP1,0
398,2020,SSP1,-311.9647914
398,2025,SSP1,-666.9543958
398,2030,SSP1,-1042.10489
398,2035,SSP1,-1421.991249
398,2040,SSP1,-1801.018336
398,2045,SSP1,-2180.767046
398,2050,SSP1,-2564.411994
398,2055,SSP1,-2951.917806
398,2060,SSP1,-3337.168137
398,2065,SSP1,-3711.20686
398,2070,SSP1,-4066.653787
398,2075,SSP1,-4399.239104
398,2080,SSP1,-4707.99563
398,2085,SSP1,-4994.024849
398,2090,SSP1,-5258.94778
398,2095,SSP1,-5505.603956
398,2100,SSP1,-5736.217791
404,2015,SSP1,0
404,2020,SSP1,18.53641614
404,2025,SSP1,34.00501061
404,2030,SSP1,44.90104213
404,2035,SSP1,50.11187773
404,2040,SSP1,49.17597361
404,2045,SSP1,42.19623436
404,2050,SSP1,29.60108401
404,2055,SSP1,11.87037447
404,2060,SSP1,-10.60981426
404,2065,SSP1,-37.48925221
404,2070,SSP1,-68.27072198
404,2075,SSP1,-102.1865162
404,2080,SSP1,-138.1857895
404,2085,SSP1,-175.0384883
404,2090,SSP1,-211.4255713
404,2095,SSP1,-246.2118863
404,2100,SSP1,-278.5919015
417,2015,SSP1,0
417,2020,SSP1,-70.28423547
417,2025,SSP1,-155.814724
417,2030,SSP1,-250.909735
417,2035,SSP1,-352.3730181
417,2040,SSP1,-459.0211642
417,2045,SSP1,-570.9412335
417,2050,SSP1,-688.2756467
417,2055,SSP1,-810.2056945
417,2060,SSP1,-935.0896017
417,2065,SSP1,-1060.819114
417,2070,SSP1,-1185.514777
417,2075,SSP1,-1307.468776
417,2080,SSP1,-1425.420053
417,2085,SSP1,-1538.535638
417,2090,SSP1,-1646.35565
417,2095,SSP1,-1748.879209
417,2100,SSP1,-1846.145091
116,2015,SSP1,0
116,2020,SSP1,-31.83836354
116,2025,SSP1,-69.72585188
116,2030,SSP1,-111.499351
116,2035,SSP1,-156.329095
116,2040,SSP1,-203.9615892
116,2045,SSP1,-254.3450071
116,2050,SSP1,-307.0781751
116,2055,SSP1,-361.4390336
116,2060,SSP1,-416.4980902
116,2065,SSP1,-471.470442
116,2070,SSP1,-525.7748334
116,2075,SSP1,-578.9325618
116,2080,SSP1,-630.2437575
116,2085,SSP1,-679.1076942
116,2090,SSP1,-725.0259771
116,2095,SSP1,-767.6131148
116,2100,SSP1,-806.6665767
410,2015,SSP1,0
410,2020,SSP1,15.78430385
410,2025,SSP1,40.86596313
410,2030,SSP1,73.07483904
410,2035,SSP1,112.4472092
410,2040,SSP1,159.3600988
410,2045,SSP1,214.7061849
410,2050,SSP1,278.9973356
410,2055,SSP1,352.2355808
410,2060,SSP1,433.7869729
410,2065,SSP1,522.6738994
410,2070,SSP1,618.0197279
410,2075,SSP1,719.0950761
410,2080,SSP1,825.1682585
410,2085,SSP1,935.4382885
410,2090,SSP1,1048.911544
410,2095,SSP1,1164.29659
410,2100,SSP1,1279.976352
414,2015,SSP1,0
414,2020,SSP1,137.71581
414,2025,SSP1,284.0673763
414,2030,SSP1,435.6048926
414,2035,SSP1,589.3750987
414,2040,SSP1,743.8234804
414,2045,SSP1,898.3081459
414,2050,SSP1,1052.318777
414,2055,SSP1,1205.213209
414,2060,SSP1,1355.869442
414,2065,SSP1,1502.700789
414,2070,SSP1,1643.735316
414,2075,SSP1,1776.653711
414,2080,SSP1,1898.955903
414,2085,SSP1,2008.021573
414,2090,SSP1,2101.839874
414,2095,SSP1,2179.152673
414,2100,SSP1,2240.14682
418,2015,SSP1,0
418,2020,SSP1,-81.36235792
418,2025,SSP1,-173.4012703
418,2030,SSP1,-271.310508
418,2035,SSP1,-373.0726689
418,2040,SSP1,-477.9081936
418,2045,SSP1,-585.1317642
418,2050,SSP1,-693.6204407
418,2055,SSP1,-801.6213045
418,2060,SSP1,-907.0485887
418,2065,SSP1,-1008.129303
418,2070,SSP1,-1103.488384
418,2075,SSP1,-1191.922471
418,2080,SSP1,-1272.463389
418,2085,SSP1,-1344.561944
418,2090,SSP1,-1408.029385
418,2095,SSP1,-1463.225103
418,2100,SSP1,-1510.179799
422,2015,SSP1,0
422,2020,SSP1,119.6558543
422,2025,SSP1,254.0546585
422,2030,SSP1,396.1296731
422,2035,SSP1,542.1459781
422,2040,SSP1,691.0659611
422,2045,SSP1,843.1854595
422,2050,SSP1,998.5601357
422,2055,SSP1,1156.881554
422,2060,SSP1,1316.776139
422,2065,SSP1,1475.231429
422,2070,SSP1,1628.829984
422,2075,SSP1,1775.24931
422,2080,SSP1,1913.232576
422,2085,SSP1,2042.201405
422,2090,SSP1,2161.892373
422,2095,SSP1,2271.95734
422,2100,SSP1,2372.120823
430,2015,SSP1,0
430,2020,SSP1,-10.03471919
430,2025,SSP1,-28.27285708
430,2030,SSP1,-50.96227808
430,2035,SSP1,-77.85602244
430,2040,SSP1,-109.2568052
430,2045,SSP1,-145.2288925
430,2050,SSP1,-185.3642806
430,2055,SSP1,-228.9928741
430,2060,SSP1,-275.3268756
430,2065,SSP1,-323.4800636
430,2070,SSP1,-372.7647593
430,2075,SSP1,-422.494915
430,2080,SSP1,-471.7337354
430,2085,SSP1,-519.1818909
430,2090,SSP1,-563.5698566
430,2095,SSP1,-603.7537554
430,2100,SSP1,-638.912512
434,2015,SSP1,0
434,2020,SSP1,-29.68404247
434,2025,SSP1,-65.99334385
434,2030,SSP1,-107.5707803
434,2035,SSP1,-153.2000882
434,2040,SSP1,-202.0342097
434,2045,SSP1,-253.9238033
434,2050,SSP1,-309.0851769
434,2055,SSP1,-367.6621009
434,2060,SSP1,-429.2617691
434,2065,SSP1,-492.8719296
434,2070,SSP1,-557.2392626
434,2075,SSP1,-621.4162909
434,2080,SSP1,-684.9604363
434,2085,SSP1,-747.8671094
434,2090,SSP1,-810.2021055
434,2095,SSP1,-871.9425229
